student_id,date,time,status,class_type,instructor_name,lesson,mission,activity,adcoin,absence_reason
ADV0011,2026-02-28,14:30,present,Physical,,,,build and program blast,,
ADV0012,2026-02-28,14:30,present,Physical,,,,,,
ADV0056,2026-02-28,15:30,present,Physical,,,,program vending machine,,
ADV25065,2026-02-28,16:00,present,Physical,,,,build and program gear shooter,,
ADV0055,2026-02-28,16:00,present,Physical,,,,build bobbee,,
ADV24031,2026-02-28,16:00,present,Physical,,,,build chinook helicopter,,
ADV24066,2026-02-28,16:00,present,Physical,,,,competition preparation,,
ADV25059,2026-03-01,15:00,present,Physical,,,,build and program big pistol,,
ADV25060,2026-03-01,15:00,present,Physical,,,,build and program mechanical frog,,
ADV25069,2026-03-01,15:30,present,Physical,,,,build assault riffle,,
ADV25069,2026-03-01,17:00,present,Physical,,,,program assault riffle,,
ADV25070,2026-03-01,15:30,present,Physical,,,,build assault riffle,,
ADV25070,2026-03-01,17:00,present,Physical,,,,build assault riffle,,
ADV25069,2026-03-01,09:00,present,Physical,,,,build and program balancing unicycle,,
ADV25069,2026-03-01,14:00,present,Physical,,,,build hand speed competition,,
ADV25069,2026-03-01,16:00,present,Physical,,,,program hand speed competition,,
ADV25070,2026-03-01,14:00,present,Physical,,,,build assault riffle,,
ADV25070,2026-03-01,16:00,present,Physical,,,,build assault riffle,,
ADV26008,2026-03-01,17:00,present,Physical,,,,,,
ADV26008,2026-03-01,17:00,present,Physical,,,,,,
ADV25008,2026-03-01,09:00,present,Physical,,,,build and program assault riffle,,
ADV26007,2026-03-01,09:00,present,Physical,,,,build and program fan,,
ADV26007,2026-03-01,09:00,present,Physical,,,,build and program small swing rides,,
ADV26001,2026-03-01,09:00,present,Physical,,,,build and program tank with shooting machine,,
ADV26001,2026-03-01,09:00,present,Physical,,,,program tank with shooting mechanism,,
ADV24022,2026-03-01,11:00,present,Physical,,,,build and program card dealer,,
ADV25068,2026-03-01,11:00,present,Physical,,,,,,
ADV25064,2026-03-01,11:00,present,Physical,,,,build and program dual gyro,,
ADV24038,2026-03-01,14:00,present,Physical,,,,build and program reaction game,,
ADV0014,2026-03-01,14:00,present,Physical,,,,,,
ADV23022,2026-03-01,14:00,present,Physical,,,,,,
ADV23008,2026-03-01,14:30,present,Physical,,,,build electronic balance,,
ADV25063,2026-03-01,16:00,present,Physical,,,,build and program pirate ship,,
ADV26012,2026-03-01,11:00,present,Physical,,,,build and program haxapod walking robot,,
ADV26013,2026-03-01,11:00,present,Physical,,,,build and program small swing rides,,
ADV23084,2026-03-01,16:00,present,Physical,,,,build and program own build car,,
ADV25005,2026-03-01,16:00,present,Physical,,,,,,
ADV25004,2026-03-01,16:00,present,Physical,,,,program ip man,,
ADV25006,2026-03-01,16:00,present,Physical,,,,,,
ADV25052,2026-03-01,16:00,present,Physical,,,,build guitar,,
ADV26010,2026-03-01,21:00,present,Online,Aljay,,,Computer Science IGCSE,,
ADV26009,2026-03-01,21:00,present,Online,Aljay,,,Computer Science IGCSE,,
ADV23029,2026-03-03,20:30,present,Online,Aljay,,,,,
ADV26010,2026-03-03,18:00,present,Online,Aljay,,,Computer Science IGCSE,,
ADV26009,2026-03-03,18:00,present,Online,Aljay,,,Computer Science IGCSE,,
ADV25031,2026-03-03,18:00,present,Physical,,,,build hexapod walking robot,,
ADV25055,2026-03-03,18:30,present,Physical,,,,build gyro launcher,,
ADV23035,2026-03-05,17:30,present,Online,,,,,,
ADV25057,2026-03-05,18:30,present,Physical,,,,build and program jazz drum,,
ADV25067,2026-03-05,18:30,present,Physical,,,,build and program dual gyro,,
ADV26010,2026-03-06,18:00,present,Online,Aljay,,,Computer Science IGCSE,,
ADV26009,2026-03-06,18:00,present,Online,Aljay,,,Computer Science IGCSE,,
ADV23019,2026-03-06,15:30,present,Physical,,,,,,
ADV26006,2026-03-06,17:00,present,Physical,,,,build and program triceratops,,
ADV25036,2026-03-06,18:30,present,Physical,,,,build and program drop tower,,
ADV25009,2026-03-06,20:00,present,Physical,,,,,,
ADV23045,2026-03-06,21:30,present,Online,,,,,,
ADV26002,2026-03-07,16:00,present,Physical,,,,build and program wiper,,
ADV25047,2026-03-07,09:00,present,Physical,,,,build and program mechanical clamp,,
ADV25043,2026-03-07,09:00,present,Physical,,,,build and program electric scoring target,,
ADV24024,2026-03-07,09:00,present,Physical,,,,build and program machine gun,,
ADV24057,2026-03-07,09:00,present,Physical,,,,,,
ADV23005,2026-03-07,09:30,present,Physical,,,,build and program reaction game,,
ADV23004,2026-03-07,09:30,present,Physical,,,,build and program reaction game,,
ADV23006,2026-03-07,09:30,present,Physical,,,,,,
ADV23038,2026-03-07,09:30,present,Physical,,,,build and program chinook helicopter,,
ADV23075,2026-03-07,09:30,present,Physical,,,,,,
ADV0045,2026-03-07,14:00,present,Physical,,,,competition preparation,,
ADV24026,2026-03-07,10:00,present,Physical,,,,build and program ip man,,
ADV25006,2026-03-07,10:30,present,Physical,,,,,,
ADV25047,2026-03-07,11:00,present,Physical,,,,build and program big pistol,,
ADV26011,2026-03-07,14:00,present,Physical,,,,build and program ferris wheel,,
ADV25044,2026-03-07,14:00,present,Physical,,,,build and program pterosaur,,
ADV23013,2026-03-07,16:00,present,Physical,,,,build and program small swing ride,,
ADV26005,2026-03-07,11:00,present,Physical,,,,,,
ADV26003,2026-03-07,11:00,present,Physical,,,,build hexapod walking robot,,
ADV26004,2026-03-07,11:00,present,Physical,,,,build apache helicopter,,
ADV24042,2026-03-07,14:00,present,Physical,,,,build and program wiper,,
ADV23084,2026-03-07,14:00,present,Physical,,,,,,
ADV25049,2026-03-07,14:00,present,Physical,,,,,,
ADV25001,2026-03-07,14:00,present,Physical,,,,build and program wind plane,,
ADV25061,2026-03-07,14:00,present,Physical,,,,build and program biped walking robot,,
ADV0011,2026-03-07,14:30,present,Physical,,,,build and program charlie,,
ADV0012,2026-03-07,14:30,present,Physical,,,,,,
ADV26014,2026-03-07,15:30,present,Physical,,,,trial,,
ADV0056,2026-03-07,15:30,present,Physical,,,,program menu,,
ADV25065,2026-03-07,16:00,present,Physical,,,,build and program small swing ride,,
ADV24021,2026-03-07,16:00,present,Physical,,,,build znap,,
ADV0055,2026-03-07,16:00,present,Physical,,,,build bobee,,
ADV24031,2026-03-07,16:00,present,Physical,,,,program chinook helicopter,,
ADV24066,2026-03-07,16:00,present,Physical,,,,competition preparation,,
ADV25005,2026-03-07,17:00,present,Physical,,,,,,
ADV25004,2026-03-07,17:00,present,Physical,,,,build hand speed competition,,
ADV25059,2026-03-08,15:00,present,Physical,,,,build and program mechanical clamp,,
ADV25060,2026-03-08,15:00,present,Physical,,,,build and program skiing robot,,
ADV25069,2026-03-08,11:00,present,Physical,,,,arduino,,
ADV25069,2026-03-08,14:00,present,Physical,,,,build and program wiper,,
ADV25069,2026-03-08,16:00,present,Physical,,,,program wiper,,
ADV25070,2026-03-08,11:00,present,Physical,,,,build flying chair,,
ADV25070,2026-03-08,14:00,present,Physical,,,,build flying chair,,
ADV25070,2026-03-08,16:00,present,Physical,,,,program flying chair,,
ADV25069,2026-03-08,14:00,present,Physical,,,,build small swing ride,,
ADV25069,2026-03-08,16:00,present,Physical,,,,program small swing ride,,
ADV25056,2026-03-08,15:00,present,Physical,,,,build biped walking robot,,
ADV25008,2026-03-08,09:00,present,Physical,,,,build and program stegosaurus,,
ADV25026,2026-03-08,09:00,present,Physical,,,,build candy vending machine,,
ADV26007,2026-03-08,09:00,present,Physical,,,,build and program stegosaurus,,
ADV26001,2026-03-08,09:00,present,Physical,,,,build and program lego ev3 gun,,
ADV25027,2026-03-08,09:00,present,Physical,,,,build and program drop tower,,
ADV24022,2026-03-08,11:00,present,Physical,,,,build and program apache helicopter,,
ADV24009,2026-03-08,11:00,present,Physical,,,,,,
ADV25068,2026-03-08,11:00,present,Physical,,,,,,
ADV25064,2026-03-08,11:00,present,Physical,,,,build and program fan,,
ADV24038,2026-03-08,14:00,present,Physical,,,,build and program drop tower,,
ADV23022,2026-03-08,14:00,present,Physical,,,,,,
ADV23008,2026-03-08,14:30,present,Physical,,,,build and program electronic balance,,
ADV25063,2026-03-08,16:00,present,Physical,,,,build assault riffle,,
ADV26012,2026-03-08,11:00,present,Physical,,,,build and program pirate ship,,
ADV26013,2026-03-08,11:00,present,Physical,,,,build hexapod walking robot,,
ADV23084,2026-03-08,16:00,present,Physical,,,,build bobee,,
ADV25005,2026-03-08,16:00,present,Physical,,,,,,
ADV25004,2026-03-08,16:00,present,Physical,,,,program hand speed competition,,
ADV25006,2026-03-08,16:00,present,Physical,,,,,,
ADV23029,2026-03-10,20:30,present,Online,Aljay,,,,,
ADV26009,2026-03-10,17:30,present,Online,Aljay,,,,,
ADV26010,2026-03-10,17:30,present,Online,,,,,,
ADV25055,2026-03-10,18:30,present,Physical,,,,build gyro launcher,,
ADV23035,2026-03-12,17:30,present,Online,,,,,,
ADV25057,2026-03-12,18:30,present,Physical,,,,build skiing robot,,
ADV25067,2026-03-12,18:30,present,Physical,,,,build wiper,,
ADV26009,2026-03-13,18:30,present,Online,,,,,,
ADV26010,2026-03-13,18:30,present,Online,,,,,,
ADV26006,2026-03-13,17:00,present,Physical,,,,build rubber band gun,,
ADV24064,2026-03-13,18:00,present,Physical,,,,build and program balance unicycle,,
ADV25036,2026-03-13,18:30,present,Physical,,,,build and program skiing robot,,
ADV25009,2026-03-13,20:00,present,Physical,,,,,,
ADV23045,2026-03-13,21:30,present,Online,,,,,,
ADV24024,2026-03-14,09:00,present,Physical,,,,build sumo robot,,
ADV25050,2026-03-14,09:00,present,Physical,,,,build electric scoring target,,
ADV24057,2026-03-14,09:00,present,Physical,,,,,,
ADV23005,2026-03-14,09:30,present,Physical,,,,build electric scoring target,,
ADV23004,2026-03-14,09:30,present,Physical,,,,build sumo robot,,
ADV23006,2026-03-14,09:30,present,Physical,,,,,,
ADV23075,2026-03-14,09:30,present,Physical,,,,,,
ADV0045,2026-03-14,14:00,present,Physical,,,,competition preparation,,
ADV24026,2026-03-14,10:00,present,Physical,,,,build and program electric scoring target,,
ADV25006,2026-03-14,10:30,present,Physical,,,,,,
ADV26011,2026-03-14,14:00,present,Physical,,,,build and program ferris wheel,,
ADV25044,2026-03-14,14:00,present,Physical,,,,build and program dragon boat,,
ADV23013,2026-03-14,16:00,present,Physical,,,,build chinook helicopter,,
ADV26005,2026-03-14,11:00,present,Physical,,,,,,
ADV26003,2026-03-14,11:00,present,Physical,,,,build dragon boat,,
ADV26004,2026-03-14,11:00,present,Physical,,,,build and program apache helicopter,,
ADV24042,2026-03-14,14:00,present,Physical,,,,build and program dragon boat,,
ADV25049,2026-03-14,14:00,present,Physical,,,,,,
ADV25001,2026-03-14,14:00,present,Physical,,,,build and program fan,,
ADV26014,2026-03-14,15:30,present,Physical,,,,build and program gear shooter,,
ADV0056,2026-03-14,15:30,present,Physical,,,,,,
ADV25065,2026-03-14,16:00,present,Physical,,,,build electronic balance,,
ADV24021,2026-03-14,16:00,present,Physical,,,,build znap,,
ADV0055,2026-03-14,16:00,present,Physical,,,,,,
ADV24031,2026-03-14,16:00,present,Physical,,,,build and program gear shooter,,
ADV24066,2026-03-14,16:00,present,Physical,,,,competition preparation,,
ADV25005,2026-03-14,15:00,present,Physical,,,,,,
ADV25004,2026-03-14,15:00,present,Physical,,,,build jazz drum,,
ADV25059,2026-03-15,15:00,present,Physical,,,,build and program chinook helicopter,,
ADV25060,2026-03-15,15:00,present,Physical,,,,build and program reaction game,,
ADV25069,2026-03-15,09:00,present,Physical,,,,arduino,,
ADV25069,2026-03-15,14:00,present,Physical,,,,build and program ferris wheel,,
ADV25056,2026-03-15,15:00,present,Physical,,,,build and program biped walking robot,,
ADV25008,2026-03-15,09:00,present,Physical,,,,build and program crazy pirate ship,,
ADV25026,2026-03-15,09:00,present,Physical,,,,program candy vending machine and electric king kong,,
ADV26007,2026-03-15,09:00,present,Physical,,,,build red light green light,,
ADV26001,2026-03-15,09:00,present,Physical,,,,build assault riffle,,
ADV24022,2026-03-15,11:00,present,Physical,,,,build minigun,,
ADV24009,2026-03-15,11:00,present,Physical,,,,,,
ADV25068,2026-03-15,11:00,present,Physical,,,,,,
ADV25064,2026-03-15,11:00,present,Physical,,,,build minigun,,
ADV24038,2026-03-15,14:00,present,Physical,,,,build pokemon waste card gun,,
ADV0014,2026-03-15,14:00,present,Physical,,,,,,
ADV24002,2026-03-15,14:30,present,Physical,,,,kritikesh-build and program rafflesia,,
ADV23008,2026-03-15,14:30,present,Physical,,,,build card dealer,,
ADV25063,2026-03-15,16:00,present,Physical,,,,build and program assault riffle,,
ADV25040,2026-03-15,16:00,present,Physical,,,,build and program wind plane,,
ADV24087,2026-03-15,16:00,present,Physical,,,,,,
ADV23084,2026-03-15,16:00,present,Physical,,,,build bobee,,
ADV25005,2026-03-15,16:00,present,Physical,,,,,,
ADV25004,2026-03-15,16:00,present,Physical,,,,program jazz drum,,
ADV25006,2026-03-15,16:00,present,Physical,,,,,,
ADV25052,2026-03-15,16:00,present,Physical,,,,build guitar,,
ADV23029,2026-03-17,20:30,present,Online,Aljay,,,,,
ADV26009,2026-03-18,17:30,present,Online,Aljay,,,,,
ADV26010,2026-03-18,17:30,present,Online,,,,,,
ADV26009,2026-03-18,18:30,present,Online,,,,,,
ADV26010,2026-03-18,18:30,present,Online,,,,,,
ADV23035,2026-03-19,17:30,present,Online,,,,,,
ADV25067,2026-03-19,18:30,present,Physical,,,,build pirate ship,,
ADV25013,2026-03-20,18:30,present,Physical,,,,build and program chicken,,
ADV23029,2026-03-24,20:30,present,Online,Aljay,,,,,
ADV26009,2026-03-27,18:00,present,Online,Aljay,,,,,
ADV26010,2026-03-27,18:00,present,Online,,,,,,
ADV23035,2026-03-26,17:30,present,Online,,,,Replaced on Monday 23 March,,
ADV26015,2026-03-24,18:30,present,Physical,,,,trial,,
ADV26015,2026-03-24,14:00,present,Physical,,,,build apache helicopter,,
ADV25055,2026-03-24,18:30,present,Physical,,,,program gear launcher,,
ADV25057,2026-03-26,18:30,present,Physical,,,,build samurai robot,,
ADV25067,2026-03-26,18:30,present,Physical,,,,build and program pirate ship,,
ADV24064,2026-03-27,18:00,present,Physical,,,,build and program hexapod walking robot,,
ADV25013,2026-03-27,18:30,present,Physical,,,,,,
ADV25036,2026-03-27,18:30,present,Physical,,,,build and program dancing robot,,
ADV23045,2026-03-27,21:30,present,Online,,,,,,
ADV26002,2026-03-28,16:00,present,Physical,,,,build and program hanging horizontal bar,,
ADV25043,2026-03-28,09:00,present,Physical,,,,build and program ip man,,
ADV25043,2026-03-28,14:00,present,Physical,,,,program ip man,,
ADV24024,2026-03-28,09:00,present,Physical,,,,program boxing robot,,
ADV24057,2026-03-28,09:00,present,Physical,,,,,,
ADV23075,2026-03-28,09:30,present,Physical,,,,,,
ADV0045,2026-03-28,14:00,present,Physical,,,,competition preparation,,
ADV24026,2026-03-28,10:00,present,Physical,,,,build and program chinook helicopter,,
ADV25006,2026-03-28,10:30,present,Physical,,,,,,
ADV26011,2026-03-28,14:00,present,Physical,,,,build rubber band gun,,
ADV25044,2026-03-28,14:00,present,Physical,,,,build mini gun,,
ADV23013,2026-03-28,16:00,present,Physical,,,,program chinook helicopter,,
ADV26005,2026-03-28,11:00,present,Physical,,,,,,
ADV26003,2026-03-28,11:00,present,Physical,,,,build and program dragon boat,,
ADV26004,2026-03-28,11:00,present,Physical,,,,build electric scoring target,,
ADV25069,2026-03-29,14:00,present,Physical,,,,build robot arm,,
ADV25070,2026-03-29,14:00,present,Physical,,,,build unicycle,,
ADV24042,2026-03-28,14:00,present,Physical,,,,build red light green light,,
ADV23084,2026-03-28,14:00,present,Physical,,,,build bobee,,
ADV25039,2026-03-28,14:00,present,Physical,,,,competition preparation,,
ADV25001,2026-03-28,14:00,present,Physical,,,,build and program hanging horizontal bar,,
ADV25061,2026-03-28,14:00,present,Physical,,,,build and program hanging horizontal bar,,
ADV0011,2026-03-28,14:30,present,Physical,,,,,,
ADV0012,2026-03-28,14:30,present,Physical,,,,,,
ADV26014,2026-03-28,15:30,present,Physical,,,,build and program mechanical crossbow,,
ADV0056,2026-03-28,15:30,present,Physical,,,,build heaxapod walking robot,,
ADV24021,2026-03-28,16:00,present,Physical,,,,program znap,,
ADV0055,2026-03-28,16:00,present,Physical,,,,build reptar,,
ADV24031,2026-03-28,16:00,present,Physical,,,,build samurai robot,,
ADV24066,2026-03-28,16:00,present,Physical,,,,competition preparation,,
ADV25005,2026-03-28,15:00,present,Physical,,,,,,
ADV25004,2026-03-28,15:00,present,Physical,,,,build reaction game,,
ADV25026,2026-03-29,09:00,present,Physical,,,,build and program claw bot,,
ADV26007,2026-03-29,09:00,present,Physical,,,,program red light green ight,,
ADV26001,2026-03-29,09:00,present,Physical,,,,build assault riffle,,
ADV25038,2026-03-29,11:00,present,Physical,,,,build and program pirate ship,,
ADV25068,2026-03-29,11:00,present,Physical,,,,,,
ADV25064,2026-03-29,11:00,present,Physical,,,,build and program mini gun,,
ADV23022,2026-03-29,14:00,present,Physical,,,,,,
ADV23008,2026-03-29,14:30,present,Physical,,,,build card dealer,,
ADV25040,2026-03-29,16:00,present,Physical,,,,build slot machine,,
ADV26012,2026-03-29,11:00,present,Physical,,,,build and program dual gyro,,
ADV26013,2026-03-29,11:00,present,Physical,,,,build and program hexapod walking robot,,
ADV23084,2026-03-29,16:00,present,Physical,,,,build and program own motorize lifter,,
ADV25005,2026-03-29,16:00,present,Physical,,,,,,
ADV25004,2026-03-29,16:00,present,Physical,,,,program reaction game,,
ADV25006,2026-03-29,16:00,present,Physical,,,,,,
ADV23029,2026-03-31,20:30,present,Online,,,,,,
ADV26009,2026-03-30,18:00,present,Online,,,,,,
ADV26010,2026-03-30,18:00,present,Online,,,,,,
ADV26009,2026-04-01,18:00,present,Online,,,,,,
ADV26010,2026-04-01,18:00,present,Online,,,,,,
ADV26009,2026-04-02,18:00,present,Online,,,,,,
ADV26010,2026-04-02,18:00,present,Online,,,,,,
ADV23035,2026-04-02,17:30,present,Online,,,,,,
ADV25031,2026-03-31,18:00,present,Physical,,,,build and program hexapod walking robot,,
ADV25066,2026-04-02,18:30,present,Physical,,,,build and program triceratops,,
ADV26015,2026-03-31,18:30,present,Physical,,,,build and program apache helicopter,,
ADV26015,2026-03-31,16:00,present,Physical,,,,build lifting flying chair,,
ADV26015,2026-03-31,16:00,present,Physical,,,,program lifting flying chair,,
ADV25057,2026-04-02,18:30,present,Physical,,,,build and program samurai robot,,
ADV25067,2026-04-02,18:30,present,Physical,,,,build flying chair,,
ADV26006,2026-04-03,17:00,present,Physical,,,,build hexapod walking robot,,
ADV24064,2026-04-03,18:00,present,Physical,,,,build and program hexapod walking robot,,
ADV25013,2026-04-03,18:30,present,Physical,,,,build and program driving base,,
ADV25009,2026-04-03,20:00,present,Physical,,,,,,
ADV23045,2026-04-03,21:30,present,Online,,,,,,
ADV26002,2026-04-04,16:00,present,Physical,,,,build machine gun,,
ADV25043,2026-04-04,09:00,present,Physical,,,,build and program jazz drum,,
ADV24024,2026-04-04,09:00,present,Physical,,,,build and program dragon boat,,
ADV25050,2026-04-04,09:00,present,Physical,,,,build and program small swing ride,,
ADV24057,2026-04-04,09:00,present,Physical,,,,,,
ADV23005,2026-04-04,09:30,present,Physical,,,,build and program electric scoring target,,
ADV23004,2026-04-04,09:30,present,Physical,,,,program boxing robot,,
ADV23006,2026-04-04,09:30,present,Physical,,,,,,
ADV0045,2026-04-04,14:00,present,Physical,,,,competition preparation,,
ADV24026,2026-04-04,10:00,present,Physical,,,,build and program transmitting gyro,,
ADV25006,2026-04-04,10:30,present,Physical,,,,,,
ADV24003,2026-04-04,10:30,present,Physical,,,,build and program pirate ship,,
ADV26011,2026-04-04,14:00,present,Physical,,,,build triceratops,,
ADV25044,2026-04-04,14:00,present,Physical,,,,build and program gatling gun,,
ADV23013,2026-04-04,16:00,present,Physical,,,,build and program driving base,,
ADV26005,2026-04-04,11:00,present,Physical,,,,,,
ADV26003,2026-04-04,11:00,present,Physical,,,,build and program rubber band gun,,
ADV26004,2026-04-04,11:00,present,Physical,,,,build and program rubber band gun and electric scoring target,,
ADV25069,2026-04-05,11:00,present,Physical,,,,arduino,,
ADV25069,2026-04-05,14:00,present,Physical,,,,build robot arm,,
ADV25069,2026-04-05,14:00,present,Physical,,,,build and program driving base,,
ADV25069,2026-04-05,16:00,present,Physical,,,,program driving base,,
ADV25070,2026-04-05,14:00,present,Physical,,,,build unicycle,,
ADV25070,2026-04-05,16:00,present,Physical,,,,program unicycle,,
ADV24042,2026-04-04,14:00,present,Physical,,,,build rafflesia,,
ADV23084,2026-04-04,14:00,present,Physical,,,,build and program driving base,,
ADV25049,2026-04-04,14:00,present,Physical,,,,,,
ADV25039,2026-04-04,14:00,present,Physical,,,,competition preparation,,
ADV25001,2026-04-04,14:00,present,Physical,,,,build and program driving base,,
ADV25061,2026-04-04,14:00,present,Physical,,,,build and program driving base,,
ADV0011,2026-04-04,14:30,present,Physical,,,,build and program driving base,,
ADV0012,2026-04-04,14:30,present,Physical,,,,competition preparation,,
ADV26014,2026-04-04,15:30,present,Physical,,,,build and program hexapod walking robot,,
ADV0056,2026-04-04,15:30,present,Physical,,,,build and program driving base,,
ADV25065,2026-04-04,16:00,present,Physical,,,,build and program wind plane,,
ADV24021,2026-04-04,16:00,present,Physical,,,,build and program driving base,,
ADV0055,2026-04-04,16:00,present,Physical,,,,build reptar,,
ADV24031,2026-04-04,16:00,present,Physical,,,,build and program samurai robot,,
ADV24066,2026-04-04,16:00,present,Physical,,,,competition preparation,,
ADV25005,2026-04-04,15:00,present,Physical,,,,,,
ADV25004,2026-04-04,15:00,present,Physical,,,,build and program driving base,,
ADV-001-26016,2026-04-05,09:00,present,Physical,,,,trial,,
ADV25008,2026-04-05,09:00,present,Physical,,,,build and program fan,,
ADV24088,2026-04-05,09:00,present,Physical,,,,build and program rubber band gun,,
ADV25026,2026-04-05,09:00,present,Physical,,,,build and program driving base,,
ADV25027,2026-04-05,09:00,present,Physical,,,,build and program pokemon waste card,,
ADV24022,2026-04-05,11:00,present,Physical,,,,build mini gun,,
ADV25038,2026-04-05,11:00,present,Physical,,,,build and program small swing ride,,
ADV24038,2026-04-05,14:00,present,Physical,,,,build and program driving base,,
ADV0014,2026-04-05,14:00,present,Physical,,,,competition preparation,,
ADV23022,2026-04-05,14:00,present,Physical,,,,,,
ADV23008,2026-04-05,14:30,present,Physical,,,,program card dealer,,
ADV25063,2026-04-05,16:00,present,Physical,,,,build and program lifting flying chair,,
ADV25040,2026-04-05,16:00,present,Physical,,,,build and program driving base,,
ADV24082,2026-04-05,16:00,present,Physical,,,,build santa sleigh,,
ADV25005,2026-04-05,16:00,present,Physical,,,,,,
ADV25004,2026-04-05,16:00,present,Physical,,,,program driving base,,
ADV23029,2026-04-07,20:30,present,Online,Aljay,,,,,
ADV26009,2026-04-06,18:00,present,Online,Aljay,,,,,
ADV26010,2026-04-06,18:00,present,Online,,,,,,
ADV26009,2026-04-08,18:00,present,Online,,,,,,
ADV26010,2026-04-08,18:00,present,Online,,,,,,
ADV26009,2026-04-09,18:00,present,Online,,,,,,
ADV26010,2026-04-09,18:00,present,Online,,,,,,
ADV23035,2026-04-09,17:30,present,Online,,,,,,
ADV25031,2026-04-07,18:00,present,Physical,,,,build drawing robot,,
ADV25066,2026-04-09,18:30,present,Physical,,,,build hexapod walking robot,,
ADV26015,2026-04-07,16:00,present,Physical,,,,build chu ko nu chinese crossbow,,
ADV25057,2026-04-09,18:30,present,Physical,,,,build and program gear shooter,,
ADV25067,2026-04-09,18:30,present,Physical,,,,build and program flying chair,,
ADV24018,2026-04-10,18:30,present,Physical,,,,build plesiosaurus,,
ADV25013,2026-04-10,18:30,present,Physical,,,,competition preparation,,
ADV25036,2026-04-10,18:30,present,Physical,,,,build and program mechanical frog,,
ADV25009,2026-04-10,20:00,present,Physical,,,,,,
ADV23045,2026-04-10,21:30,present,Online,,,,,,
ADV25043,2026-04-11,09:00,present,Physical,,,,build card dealer,,
ADV24024,2026-04-11,09:00,present,Physical,,,,build and program driving base,,
ADV23005,2026-04-11,09:30,present,Physical,,,,program electric scoring target,,
ADV23004,2026-04-11,09:30,present,Physical,,,,build and program driving base,,
ADV23006,2026-04-11,09:30,present,Physical,,,,,,
ADV23075,2026-04-11,09:30,present,Physical,,,,,,
