student_id,date,time,status,class_type,instructor_name,lesson,mission,activity,adcoin,absence_reason
ADV24066,2025-08-16,16:00,present,Physical,,,,build and program small swing ride,,
ADV23076,2025-08-16,17:00,present,Physical,,,,,,
ADV25026,2025-08-17,09:00,present,Physical,,,,build and program mini gun,,
ADV24088,2025-08-17,09:00,present,Physical,,,,build and program unicycle,,
ADV25027,2025-08-17,09:00,present,Physical,,,,build and program ip man,,
ADV25031,2025-08-17,09:00,present,Physical,,,,build and program trex,,
ADV25038,2025-08-17,11:00,present,Physical,,,,build and program stegoaurous,,
ADV24009,2025-08-17,11:00,present,Physical,,,,,,
ADV25042,2025-08-17,11:00,present,Physical,,,,build and program dragon boat,,
ADV25041,2025-08-17,11:00,present,Physical,,,,build and program drop tower,,
ADV25036,2025-08-17,11:00,present,Physical,,,,build samurai,,
ADV23042,2025-08-17,11:00,present,Physical,,,,build helicopter,,
ADV25046,2025-08-17,11:00,present,Physical,,,,build and program ferris wheel,,
ADV23022,2025-08-17,14:00,present,Physical,,,,,,
ADV25040,2025-08-17,14:00,present,Physical,,,,build chu ko nu crossbow,,
ADV24038,2025-08-17,14:00,present,Physical,,,,build ip man,,
ADV23041,2025-08-17,14:00,present,Physical,,,,build and program assault riffle,,
ADV23008,2025-08-17,14:30,present,Physical,,,,build and program pirate ship,,
ADV24087,2025-08-17,16:00,present,Physical,,,,,,
ADV23084,2025-08-17,16:00,present,Physical,,,,,,
ADV24082,2025-08-17,16:00,present,Physical,,,,bulld and program ip man,,
ADV23045,2025-08-18,09:00,present,Physical,,,,,,
ADV23035,2025-08-18,14:00,present,Online,,,,Replacement for last week,,
ADV23035,2025-08-18,14:00,present,Online,,,,Replacement for last week,,
ADV0089,2025-08-19,17:30,present,Online,,,,Replacement for last week,,
ADV23029,2025-08-19,20:30,present,Online,,,,,,
ADV24033,2025-08-20,18:30,present,Physical,,,,,,
ADV24013,2025-08-20,18:30,present,Physical,,,,program assult riffle,,
ADV24046,2025-08-20,20:00,present,Physical,,,,,,
ADV24047,2025-08-20,20:00,present,Physical,,,,,,
ADV0089,2025-08-21,17:00,present,Online,,,,,,
ADV24081,2025-08-22,17:00,present,Physical,,,,program ip man,,
ADV25013,2025-08-22,18:30,present,Physical,,,,,,
ADV25009,2025-08-22,20:00,present,Physical,,,,,,
ADV25050,2025-08-23,09:00,present,Physical,,,,build and program triceratops,,
ADV25043,2025-08-23,09:00,present,Physical,,,,build chicken,,
ADV24024,2025-08-23,09:00,present,Physical,,,,,,
ADV25047,2025-08-23,09:00,present,Physical,,,,build and program transmitting gyro,,
ADV25051,2025-08-23,09:30,present,Physical,,,,trial,,
ADV23007,2025-08-23,09:30,present,Physical,,,,,,
ADV23005,2025-08-23,09:30,present,Physical,,,,build transmitting gyro,,
ADV23004,2025-08-23,09:30,present,Physical,,,,build and program ferris wheel,,
ADV23006,2025-08-23,09:30,present,Physical,,,,,,
ADV23038,2025-08-23,09:30,present,Physical,,,,build card dealer,,
ADV23075,2025-08-23,09:30,present,Physical,,,,,,
ADV25029,2025-08-23,09:30,present,Physical,,,,build and program wind plane,,
ADV0045,2025-08-23,10:00,present,Physical,,,,build and program lifting flying chair,,
ADV24026,2025-08-23,10:00,present,Physical,,,,build and program driving base with touch sensor,,
ADV23035,2025-08-23,11:00,present,Online,,,,,,
ADV23013,2025-08-23,11:00,present,Physical,,,,build and program wind plane,,
ADV24022,2025-08-23,11:00,present,Physical,,,,build and program mechanical king kong,,
ADV0027,2025-08-23,14:00,present,Physical,,,,,,
ADV25045,2025-08-23,14:00,present,Physical,,,,build and program small swing rides,,
ADV25039,2025-08-23,14:00,present,Physical,,,,level 2 assessment:32% 20% 40%,,
ADV24042,2025-08-23,14:00,present,Physical,,,,build and program rafflesia,,
ADV23084,2025-08-23,14:00,present,Physical,,,,build and program transmitting gyro,,
ADV24090,2025-08-23,14:00,present,Physical,,,,build and program lifting flying chair,,
ADV25020,2025-08-23,14:00,present,Physical,,,,level 2 assessment:32% 20% 10%,,
ADV25015,2025-08-23,14:00,present,Physical,,,,build and program wind plane,,
ADV0012,2025-08-23,14:30,present,Physical,,,,,,
ADV25019,2025-08-23,14:30,present,Physical,,,,build and program transmitting gyro,,
ADV0011,2025-08-23,14:30,present,Physical,,,,buil printer,,
ADV0056,2025-08-23,15:30,present,Physical,,,,program rafflesia,,
ADV23034,2025-08-23,16:00,present,Online,,,,,,
ADV0055,2025-08-23,16:00,present,Physical,,,,build rubber band gun,,
ADV24031,2025-08-23,16:00,present,Physical,,,,build and program wooden man,,
ADV24066,2025-08-23,16:00,present,Physical,,,,build,,
ADV23076,2025-08-23,17:00,present,Physical,,,,,,
ADV25026,2025-08-24,09:00,present,Physical,,,,build phone stand holder,,
ADV25008,2025-08-24,09:00,present,Physical,,,,build gorilla,,
ADV25038,2025-08-24,11:00,present,Physical,,,,,,
ADV25041,2025-08-24,11:00,present,Physical,,,,,,
ADV25042,2025-08-24,11:00,present,Physical,,,,build and program trex,,
ADV23042,2025-08-24,11:00,present,Physical,,,,build and program helicopter,,
ADV25046,2025-08-24,11:00,present,Physical,,,,build plesiosaurus,,
ADV25040,2025-08-24,14:00,present,Physical,,,,program chu ko nu crossbow,,
ADV24038,2025-08-24,14:00,present,Physical,,,,program ip man,,
ADV23041,2025-08-24,14:00,present,Physical,,,,build transmitting gyro,,
ADV23008,2025-08-24,14:30,present,Physical,,,,build and program pirate ship,,
ADV25048,2025-08-24,16:00,present,Physical,,,,trial,,
ADV25049,2025-08-24,16:00,present,Physical,,,,trial,,
ADV24087,2025-08-24,16:00,present,Physical,,,,,,
ADV23084,2025-08-24,16:00,present,Physical,,,,,,
ADV25052,2025-08-24,16:00,present,Physical,,,,trial,,
ADV25025,2025-08-26,19:30,present,Physical,Aljay,,,Unity - Ball sumo,,
ADV23029,2025-08-26,20:30,present,Online,Aljay,,,Scratch - Animation challenge,,
ADV24033,2025-08-27,18:30,present,Physical,Aljay,,,Program target shooter,,
ADV24046,2025-08-27,20:00,present,Physical,Angy,,,Build and program unicycle,,
ADV0089,2025-08-28,17:00,present,Online,Aljay,,,Javascript - switch case,,
ADV24081,2025-08-29,17:00,present,Physical,Angy,,,Build windplane,,
ADV25031,2025-08-29,18:00,present,Physical,Angy,,,Build transmitting Gyro,,
ADV25013,2025-08-29,18:30,present,Physical,Angy,,,Build card dealer,,
ADV25045,2025-08-29,20:00,present,Physical,Angy,,,Build unicycle,,
ADV24057,2025-08-30,09:00,present,Physical,Aljay,,,Scratch Challenge,,
ADV25050,2025-08-30,09:00,present,Physical,Angy,,,Build and program lifting flying chair,,
ADV24024,2025-08-30,09:00,present,Physical,Angy,,,Build and program flying chair,,
ADV25051,2025-08-30,09:30,present,Physical,Angy,,,Build and program unicycle,,
ADV23007,2025-08-30,09:30,present,Physical,Aljay,,,Done line follower with EV3,,
ADV23005,2025-08-30,09:30,present,Physical,Angy,,,Build and program pirate ship,,
ADV23004,2025-08-30,09:30,present,Physical,Angy,,,Build and program flying chair,,
ADV23006,2025-08-30,09:30,present,Physical,Angy,,,Done line follower with EV3,,
ADV23075,2025-08-30,09:30,present,Physical,Aljay,,,LED for loop analog challenge,,
ADV24093,2025-08-30,09:30,present,Physical,Angy,,,Build & Program tracker,,
ADV25006,2025-08-30,10:30,present,Physical,Aljay,,,Revision on Multiple LED program,,
ADV25005,2025-08-30,10:30,present,Physical,Aljay,,,Revision on Multiple LED program,,
ADV25004,2025-08-30,10:30,present,Physical,Angy,,,Build Chu Ke Nu,,
ADV23013,2025-08-30,11:00,present,Physical,Angy,,,Build and program mechanical frog,,
ADV24022,2025-08-30,11:00,present,Physical,Angy,,,Build and program T-rex,,
ADV25044,2025-08-30,11:00,present,Physical,Angy,,,Build & Program rubber band gun,,
ADV0027,2025-08-30,14:00,present,Physical,Angy,,,Python prime number checking challenge,,
ADV25039,2025-08-30,14:00,present,Physical,Angy,,,Build and program Ip man,,
ADV24090,2025-08-30,14:00,present,Physical,Angy,,,Build and program stegosaurus,,
ADV25001,2025-08-30,14:00,present,Physical,Angy,,,Program ball coaster,,
ADV23048,2025-08-30,15:30,present,Physical,Angy,,,Build and program flying chair,,
ADV0056,2025-08-30,15:30,present,Physical,Angy,,,Build and program machine gun,,
ADV23034,2025-08-30,16:00,present,Online,Aljay,,,Scratch Challenge - RPG Game,,
ADV0055,2025-08-30,16:00,present,Physical,Aljay,,,Prepare for competition,,
ADV24031,2025-08-30,16:00,present,Physical,Angy,,,Build and program driving base with Ultrasonic + Touch sensors,,
ADV25016,2025-08-30,16:00,present,Physical,Angy,,,build gyro boy,,
ADV25048,2025-08-30,16:00,present,Physical,Angy,,,Trial - Build and program driving base,,
ADV25049,2025-08-30,16:00,present,Physical,Angy,,,Trial - Build and program driving base,,
ADV24066,2025-08-30,16:00,present,Physical,Angy,,,Build & program flying chair,,
ADV25005,2025-08-30,17:00,present,Physical,Aljay,,,Unity Trial,,
ADV25004,2025-08-30,17:00,present,Physical,Angy,,,Build and program drop tower,,
ADV25031,2025-08-31,09:00,present,Physical,Angy,,,Replacedon Sat - Build and program stegosaurus,,
ADV25041,2025-08-31,11:00,present,Physical,Aljay,,,Scratch Animation Story,,
ADV25042,2025-08-31,11:00,present,Physical,Angy,,,Build & program Chicken,,
ADV25046,2025-08-31,11:00,present,Physical,Angy,,,Replaced on Sat - build and program stegosaurus,,
ADV24038,2025-08-31,14:00,present,Physical,Angy,,,Replaced on Sat -  build a machine gun,,
ADV25025,2025-09-02,19:30,present,Physical,Aljay,,,,,
ADV23029,2025-09-02,20:30,present,Online,Aljay,,,,,
ADV24033,2025-09-03,18:30,present,Physical,Aljay,,,,,
ADV0089,2025-09-04,17:00,present,Online,Aljay,,,,,
ADV25031,2025-09-04,18:00,present,Physical,Angy,,,build wind plane,,
ADV24013,2025-09-04,18:30,present,Physical,,,,build and program flying chair,,
ADV24061,2025-09-05,17:00,present,Physical,,,,build color sorter,,
ADV24081,2025-09-05,17:00,present,Physical,Angy,,,build wind plane,,
ADV24061,2025-09-05,18:30,present,Physical,,,,build color sorter,,
ADV25009,2025-09-05,20:00,present,Physical,,,,,,
ADV23045,2025-09-05,21:30,present,Online,,,,,,
ADV23045,2025-09-05,21:30,present,Online,,,,,,
ADV24057,2025-09-06,09:00,present,Physical,Aljay,,,,,
ADV25050,2025-09-06,09:00,present,Physical,Angy,,,build and program gear shooter,,
ADV25043,2025-09-06,09:00,present,Physical,,,,build and program transamitting gyro,,
ADV24024,2025-09-06,09:00,present,Physical,Angy,,,build and program balance unicyle,,
ADV25047,2025-09-06,09:00,present,Physical,,,,build and program rafflesia,,
ADV25051,2025-09-06,09:30,present,Physical,Angy,,,build and program flying chair,,
ADV23007,2025-09-06,09:30,present,Physical,Aljay,,,,,
ADV23005,2025-09-06,09:30,present,Physical,Angy,,,build and program flying chair,,
ADV23004,2025-09-06,09:30,present,Physical,Angy,,,competition preparation,,
ADV23006,2025-09-06,09:30,present,Physical,Angy,,,,,
ADV23038,2025-09-06,09:30,present,Physical,,,,build and program card dealer,,
ADV23075,2025-09-06,09:30,present,Physical,Aljay,,,,,
ADV25029,2025-09-06,09:30,present,Physical,,,,build assault riffle,,
ADV0045,2025-09-06,10:00,present,Physical,,,,build and program hand speed competition,,
ADV25006,2025-09-06,10:30,present,Physical,Aljay,,,,,
ADV25005,2025-09-06,10:30,present,Physical,Aljay,,,,,
ADV25004,2025-09-06,10:30,present,Physical,Angy,,,build and program fan,,
ADV23035,2025-09-06,11:00,present,Online,,,,,,
ADV25033,2025-09-06,11:00,present,Physical,,,,build tracker,,
ADV23013,2025-09-06,11:00,present,Physical,Angy,,,build competition ev3 project,,
ADV24022,2025-09-06,11:00,present,Physical,Angy,,,build and program gear shooter,,
ADV25044,2025-09-06,11:00,present,Physical,Angy,,,build hexapod walking robot,,
ADV0027,2025-09-06,14:00,present,Physical,Angy,,,,,
ADV25048,2025-09-06,14:00,present,Physical,,,,,,
ADV25049,2025-09-06,14:00,present,Physical,,,,,,
ADV25045,2025-09-06,14:00,present,Physical,,,,build and program unicycle,,
ADV25039,2025-09-06,14:00,present,Physical,Angy,,,build and program hand speed competition,,
ADV24042,2025-09-06,14:00,present,Physical,,,,build big pistol,,
ADV23084,2025-09-06,14:00,present,Physical,,,,build competition ev3 project,,
ADV24090,2025-09-06,14:00,present,Physical,Angy,,,build and program fan,,
ADV25001,2025-09-06,14:00,present,Physical,Angy,,,build chu ko nu crossbow,,
ADV25020,2025-09-06,14:00,present,Physical,,,,build reptar,,
ADV25015,2025-09-06,14:00,present,Physical,,,,build spiker,,
ADV0012,2025-09-06,14:30,present,Physical,,,,,,
ADV0011,2025-09-06,14:30,present,Physical,,,,build ev3 meg,,
ADV23048,2025-09-06,15:30,present,Physical,Angy,,,build and program pirate ship,,
ADV0056,2025-09-06,15:30,present,Physical,Angy,,,build and program crazy ferris wheel,,
ADV23034,2025-09-06,16:00,present,Online,Aljay,,,,,
ADV0055,2025-09-06,16:00,present,Physical,Aljay,,,build stegosaurous,,
ADV24021,2025-09-06,16:00,present,Physical,,,,build and program pirate ship,,
ADV24031,2025-09-06,16:00,present,Physical,Angy,,,build hand speed competition,,
ADV25016,2025-09-06,16:00,present,Physical,Angy,,,build and program pirate ship,,
ADV25048,2025-09-06,16:00,present,Physical,Angy,,,build and program ferris wheel,,
ADV24066,2025-09-06,16:00,present,Physical,Angy,,,build competition ev3 project,,
ADV25005,2025-09-06,17:00,present,Physical,Aljay,,,,,
ADV25017,2025-09-06,17:00,present,Physical,,,,build and program mechanical crossbow,,
ADV25053,2025-09-06,17:00,present,Physical,,,,build and program gear shooter,,
ADV25004,2025-09-06,17:00,present,Physical,Angy,,,build and program mechanical crossbow,,
ADV25018,2025-09-07,09:00,present,Physical,,,,,,
ADV25008,2025-09-07,09:00,present,Physical,,,,build and program gorilla,,
ADV24088,2025-09-07,09:00,present,Physical,,,,build and program electric scoring target,,
ADV25027,2025-09-07,09:00,present,Physical,,,,build and program ferris wheel,,
ADV25038,2025-09-07,11:00,present,Physical,,,,build flying chair,,
ADV24009,2025-09-07,11:00,present,Physical,,,,,,
ADV25041,2025-09-07,11:00,present,Physical,Aljay,,,,,
ADV25042,2025-09-07,11:00,present,Physical,Angy,,,build plesiosaurus,,
ADV25036,2025-09-07,11:00,present,Physical,,,,build and program samurai,,
ADV23042,2025-09-07,11:00,present,Physical,,,,build and program unicycle,,
ADV25046,2025-09-07,11:00,present,Physical,Angy,,,build pterosaur,,
ADV23012,2025-09-07,11:00,present,Physical,,,,build and program ferris wheel,,
ADV0014,2025-09-07,14:00,present,Physical,,,,,,
ADV23022,2025-09-07,14:00,present,Physical,,,,,,
ADV25043,2025-09-07,14:00,present,Physical,,,,build and program pirate ship,,
ADV25040,2025-09-07,14:00,present,Physical,,,,build and program car dealer,,
ADV24038,2025-09-07,14:00,present,Physical,Angy,,,build and program machine gun,,
ADV23041,2025-09-07,14:00,present,Physical,,,,build and program transmitting gyro,,
ADV23008,2025-09-07,14:30,present,Physical,,,,build competition ev3 project,,
ADV23008,2025-09-07,14:30,present,Physical,,,,build competition ev3 project,,
ADV24087,2025-09-07,16:00,present,Physical,,,,,,
ADV23084,2025-09-07,16:00,present,Physical,,,,,,
ADV25052,2025-09-07,16:00,present,Physical,,,,build flying chair,,
ADV25006,2025-09-07,16:00,present,Physical,,,,,,
ADV25005,2025-09-07,16:00,present,Physical,,,,,,
ADV25004,2025-09-07,16:00,present,Physical,,,,build apache helicopter,,
ADV24082,2025-09-07,16:00,present,Physical,,,,build mini gun,,
ADV25025,2025-09-09,19:30,present,Physical,,,,,,
ADV23029,2025-09-09,20:30,present,Online,,,,,,
ADV24033,2025-09-10,18:30,present,Physical,,,,,,
ADV0089,2025-09-11,17:00,present,Online,,,,,,
ADV25053,2025-09-11,17:00,present,Physical,,,,build and program apache helicopter,,
ADV25031,2025-09-11,18:00,present,Physical,,,,build and program windplane,,
ADV25054,2025-09-11,18:30,present,Physical,,,,trial,,
ADV25055,2025-09-11,18:30,present,Physical,,,,trial,,
ADV24011,2025-09-12,17:00,present,Physical,,,,,,
ADV24036,2025-09-12,17:00,present,Physical,,,,build and program ip man,,
ADV24081,2025-09-12,17:00,present,Physical,,,,program windplane,,
ADV25009,2025-09-12,20:00,present,Physical,,,,,,
ADV23045,2025-09-12,21:30,present,Online,,,,,,
ADV24057,2025-09-13,09:00,present,Physical,,,,,,
ADV25043,2025-09-13,09:00,present,Physical,,,,build and program dragon boat,,
ADV24024,2025-09-13,09:00,present,Physical,,,,build and program unicycle,,
ADV25050,2025-09-13,09:00,present,Physical,,,,build and program pterosaur,,
ADV23007,2025-09-13,09:30,present,Physical,,,,,,
ADV23005,2025-09-13,09:30,present,Physical,,,,build color sorter,,
ADV23004,2025-09-13,09:30,present,Physical,,,,build pirate ship,,
ADV23006,2025-09-13,09:30,present,Physical,,,,,,
ADV23038,2025-09-13,09:30,present,Physical,,,,build and program apache helicopter,,
ADV25029,2025-09-13,09:30,present,Physical,,,,build and program flying chair,,
ADV25051,2025-09-13,09:30,present,Physical,,,,build and program  dragon boat,,
ADV23075,2025-09-13,09:30,present,Physical,,,,,,
ADV0045,2025-09-13,10:00,present,Physical,,,,build and program rafflesia,,
ADV24026,2025-09-13,10:00,present,Physical,,,,competition preparation,,
ADV25006,2025-09-13,10:30,present,Physical,,,,,,
ADV25005,2025-09-13,10:30,present,Physical,,,,,,
ADV25004,2025-09-13,10:30,present,Physical,,,,program apache helicopter,,
ADV23035,2025-09-13,11:00,present,Online,,,,,,
ADV25044,2025-09-13,11:00,present,Physical,,,,build and program hexapod walking robot,,
ADV25033,2025-09-13,11:00,present,Physical,,,,build and program tracker,,
ADV23013,2025-09-13,11:00,present,Physical,,,,competition preparation,,
ADV24022,2025-09-13,11:00,present,Physical,,,,build and program big pistol,,
ADV25015,2025-09-13,14:00,present,Physical,,,,build spiker,,
ADV25045,2025-09-13,14:00,present,Physical,,,,build and program pirate ship,,
ADV25020,2025-09-13,14:00,present,Physical,,,,build and program reptar,,
ADV25012,2025-09-13,14:00,present,Physical,,,,build and program gear shooter,,
ADV23084,2025-09-13,14:00,present,Physical,,,,competition preparation,,
ADV24090,2025-09-13,14:00,present,Physical,,,,build garden robot,,
ADV25001,2025-09-13,14:00,present,Physical,,,,build and program copycat hand,,
ADV0012,2025-09-13,14:30,present,Physical,,,,,,
ADV0011,2025-09-13,14:30,present,Physical,,,,,,
ADV23048,2025-09-13,15:30,present,Physical,,,,build scorpion,,
ADV0056,2025-09-13,15:30,present,Physical,,,,build and program flying chair,,
ADV23034,2025-09-13,16:00,present,Online,,,,,,
ADV0055,2025-09-13,16:00,present,Physical,,,,build ip man,,
ADV25016,2025-09-13,16:00,present,Physical,,,,build and program ferris wheel,,
ADV24031,2025-09-13,16:00,present,Physical,,,,level 2 test: 26% 5% 0%,,
ADV24066,2025-09-13,16:00,present,Physical,,,,build and program erecting bridge car,,
ADV25005,2025-09-13,17:00,present,Physical,,,,,,
ADV25004,2025-09-13,17:00,present,Physical,,,,build and program mechanical clamp,,
ADV25018,2025-09-14,09:00,present,Physical,,,,,,
ADV25026,2025-09-14,09:00,present,Physical,,,,build and program phone stand holder,,
ADV25027,2025-09-14,09:00,present,Physical,,,,build and program small swing ride,,
ADV24005,2025-09-14,11:00,present,Physical,,,,,,
ADV25038,2025-09-14,11:00,present,Physical,,,,scratch,,
ADV25041,2025-09-14,11:00,present,Physical,,,,,,
ADV25046,2025-09-14,11:00,present,Physical,,,,build and program pterosaur,,
ADV23042,2025-09-14,11:00,present,Physical,,,,build and program mechanical clamp,,
ADV25042,2025-09-14,11:00,present,Physical,,,,program plesiosaurus and build electronic balance,,
ADV24038,2025-09-14,14:00,present,Physical,,,,build scorpion,,
ADV23041,2025-09-14,14:00,present,Physical,,,,build formula 1 car,,
ADV25040,2025-09-14,14:00,present,Physical,,,,build pokemon waste card gun,,
ADV23008,2025-09-14,14:30,present,Physical,,,,competition preparation,,
ADV23084,2025-09-14,16:00,present,Physical,,,,,,
ADV25005,2025-09-14,16:00,present,Physical,,,,,,
ADV25004,2025-09-14,16:00,present,Physical,,,,build and program electronic scoring target and ruber band gun,,
ADV23029,2025-09-16,20:30,present,Online,,,,Replaced on Wednesday,,
ADV25053,2025-09-18,17:00,present,Physical,,,,build and program triceratops,,
ADV25031,2025-09-18,18:00,present,Physical,,,,build rubber band gun,,
ADV25054,2025-09-18,18:30,present,Physical,,,,build and program triceratops,,
ADV25055,2025-09-18,18:30,present,Physical,,,,build and program gear shooter,,
ADV24036,2025-09-19,17:00,present,Physical,,,,build and program fan,,
ADV24061,2025-09-19,17:00,present,Physical,,,,build color sorter,,
ADV25013,2025-09-19,18:30,present,Physical,,,,program card dealer,,
ADV24061,2025-09-19,18:30,present,Physical,,,,program color sorter,,
ADV25009,2025-09-19,20:00,present,Physical,,,,,,
ADV23045,2025-09-19,21:30,present,Online,,,,Replaced on Saturday,,
ADV23045,2025-09-20,20:30,present,Online,,,,Replaced on Saturday,,
ADV25047,2025-09-20,09:00,present,Physical,,,,build and program chicken,,
ADV25043,2025-09-20,09:00,present,Physical,,,,build and program stegosaurus,,
ADV24024,2025-09-20,09:00,present,Physical,,,,build and program garden robot,,
ADV24057,2025-09-20,09:00,present,Physical,,,,,,
ADV23007,2025-09-20,09:30,present,Physical,,,,,,
ADV23038,2025-09-20,09:30,present,Physical,,,,build and program phone stand holder,,
ADV25029,2025-09-20,09:30,present,Physical,,,,build unicycle,,
ADV23075,2025-09-20,09:30,present,Physical,,,,,,
ADV0045,2025-09-20,10:00,present,Physical,,,,build pokemon waste card gun,,
ADV24026,2025-09-20,10:00,present,Physical,,,,competition preparation,,
ADV25006,2025-09-20,10:30,present,Physical,,,,,,
ADV25005,2025-09-20,10:30,present,Physical,,,,,,
ADV25004,2025-09-20,10:30,present,Physical,,,,build and program gatling gun,,
ADV25044,2025-09-20,11:00,present,Physical,,,,build wooden man,,
ADV23035,2025-09-20,11:00,present,Online,,,,,,
ADV23013,2025-09-20,11:00,present,Physical,,,,competition preparation,,
ADV24022,2025-09-20,11:00,present,Physical,,,,build ricksaw,,
ADV25015,2025-09-20,14:00,present,Physical,,,,build spiker,,
ADV25045,2025-09-20,14:00,present,Physical,,,,build and program gear shooter,,
ADV25020,2025-09-20,14:00,present,Physical,,,,program reptar,,
ADV0027,2025-09-20,14:00,present,Physical,,,,,,
ADV25048,2025-09-20,14:00,present,Physical,,,,,,
ADV23084,2025-09-20,14:00,present,Physical,,,,competition preparation,,
ADV25049,2025-09-20,14:00,present,Physical,,,,,,
ADV24090,2025-09-20,14:00,present,Physical,,,,build and program garden robot,,
ADV25039,2025-09-20,14:00,present,Physical,,,,build and program wooden man,,
ADV0011,2025-09-20,14:30,present,Physical,,,,,,
ADV0012,2025-09-20,14:30,present,Physical,,,,,,
ADV23048,2025-09-20,15:30,present,Physical,,,,build and program scorpion,,
ADV0056,2025-09-20,15:30,present,Physical,,,,build snake,,
ADV24021,2025-09-20,16:00,present,Physical,,,,build crocodile,,
ADV23034,2025-09-20,16:00,present,Online,,,,,,
ADV25048,2025-09-20,16:00,present,Physical,,,,build and program windplane,,
ADV24066,2025-09-20,16:00,present,Physical,,,,program erecting bridge car,,
ADV25005,2025-09-20,17:00,present,Physical,,,,,,
ADV25004,2025-09-20,17:00,present,Physical,,,,build lauched bridge,,
ADV24088,2025-09-21,09:00,present,Physical,,,,build and program gear shooter,,
ADV25018,2025-09-21,09:00,present,Physical,,,,,,
ADV25026,2025-09-21,09:00,present,Physical,,,,build and program erecting bridge car,,
ADV25038,2025-09-21,11:00,present,Physical,,,,program flying chair,,
ADV23042,2025-09-21,11:00,present,Physical,,,,build dragon boat,,
ADV25042,2025-09-21,11:00,present,Physical,,,,build and program electronic balance,,
ADV25041,2025-09-21,11:00,present,Physical,,,,,,
ADV24038,2025-09-21,14:00,present,Physical,,,,program scorpion,,
ADV23041,2025-09-21,14:00,present,Physical,,,,build formula 1 car,,
ADV25040,2025-09-21,14:00,present,Physical,,,,build and program pokemon waste card gun,,
ADV23022,2025-09-21,14:00,present,Physical,,,,,,
ADV23008,2025-09-21,14:30,present,Physical,,,,competition preparation,,
ADV24082,2025-09-21,16:00,present,Physical,,,,program mini gun and build dinorex,,
ADV25006,2025-09-21,16:00,present,Physical,,,,Python,,
ADV24059,2025-09-21,16:00,present,Physical,,,,build assault riffle,,
ADV24087,2025-09-21,16:00,present,Physical,,,,,,
ADV23084,2025-09-21,16:00,present,Physical,,,,,,
ADV25052,2025-09-21,16:00,present,Physical,,,,build and program mechanical crossbow,,
ADV25025,2025-09-23,19:30,present,Physical,,,,,,
ADV23029,2025-09-23,20:30,present,Online,,,,,,
ADV24033,2025-09-24,18:30,present,Physical,,,,,,
ADV0089,2025-09-25,17:00,present,Online,,,,,,
ADV25053,2025-09-25,17:00,present,Physical,,,,build and program gyro shooter,,
ADV25031,2025-09-25,18:00,present,Physical,,,,program rubber band gun,,
ADV25054,2025-09-25,18:30,present,Physical,,,,build and program flying chair,,
ADV25055,2025-09-25,18:30,present,Physical,,,,build triceratops,,
ADV24011,2025-09-26,17:00,present,Physical,,,,,,
ADV24036,2025-09-26,17:00,present,Physical,,,,build gear shooter,,
ADV24081,2025-09-26,17:00,present,Physical,,,,build formula 1 race car,,
ADV24064,2025-09-26,18:00,present,Physical,,,,build formula 1 race car,,
ADV25033,2025-09-26,18:30,present,Physical,,,,build and program fan,,
ADV25047,2025-09-27,09:00,present,Physical,,,,build mini gun,,
