student_id,date,time,status,class_type,instructor_name,lesson,mission,activity,adcoin,absence_reason
ADV24033,2024-07-04,17:00,present,Physical,,,,Build Helicopter,,
ADV24013,2024-07-04,18:30,present,Physical,,,,,,
ADV24040,2024-07-04,18:30,present,Physical,,,,,,
ADV24011,2024-07-05,17:00,present,Physical,,,,,,
ADV24012,2024-07-05,17:00,present,Physical,,,,,,
ADV24025,2024-07-05,18:30,present,Physical,,,,Build Assault Rifle - Lego Da Zhuang,,
ADV24046,2024-07-05,18:30,present,Physical,,,,Build and program gorilla,,
ADV24047,2024-07-05,18:30,present,Physical,,,,Build gorilla,,
ADV23050,2024-07-06,09:00,present,Online,,,,Fix computer memory issue,,
ADV0045,2024-07-06,09:00,present,Physical,,,,Program Assault Riffle,,
ADV23045,2024-07-06,09:30,present,Physical,,,,ICT input & output devices,,
ADV24039,2024-07-06,09:30,present,Physical,,,,Minecraft building,,
ADV23004,2024-07-06,09:30,present,Physical,,,,Build  Red Light Green Light - Laumo,,
ADV23005,2024-07-06,09:30,present,Physical,,,,Build  lego gun,,
ADV23006,2024-07-06,09:30,present,Physical,,,,Program balance bot - Onekit,,
ADV23035,2024-07-06,11:00,present,Online,,,,Breakout game losing condition,,
ADV23037,2024-07-06,11:00,present,Online,,,,Breakout game losing condition,,
ADV24017,2024-07-06,11:00,present,Physical,,,,Build Intruder mechanism,,
ADV23007,2024-07-06,11:00,present,Physical,,,,Program Bowling,,
ADV23008,2024-07-06,11:00,present,Physical,,,,Build guitar,,
ADV23013,2024-07-06,11:00,present,Physical,,,,Build gripper,,
ADV24022,2024-07-06,11:00,present,Physical,,,,Build guitar,,
ADV24042,2024-07-06,11:00,present,Physical,,,,Trial,,
ADV24052,2024-07-06,11:00,present,Physical,,,,Trial,,
ADV23011,2024-07-06,14:00,present,Physical,Jia Xi,,,Hole in one,,
ADV23023,2024-07-06,14:00,present,Physical,Jia Xi,,,Automatic Card Dealer - Lau Mo,,
ADV23024,2024-07-06,14:00,present,Physical,Jia Xi,,,Rafflesia Flower - Lau Mo,,
ADV24021,2024-07-06,14:00,present,Physical,Jia Xi,,,build ev3rstorm,,
ADV24053,2024-07-06,14:00,present,Physical,Jia Xi,,,Trial,,
ADV0056,2024-07-06,15:30,present,Physical,,,,Automatic Card Dealer - Lau Mo,,
ADV23048,2024-07-06,15:30,present,Physical,Jia Xi,,,Automatic Card Dealer - Lau Mo,,
ADV23049,2024-07-06,15:30,present,Physical,Jia Xi,,,Automatic Card Dealer - Lau Mo,,
ADV23034,2024-07-06,16:00,present,Online,,,,,,
ADV0055,2024-07-06,16:00,present,Physical,Aljay,,,Minecraft building,,
ADV24023,2024-07-06,16:00,present,Physical,Aljay,,,Build Wiper - Laumo,,
ADV24030,2024-07-06,16:00,present,Physical,,,,Minecraft building,,
ADV24031,2024-07-06,16:00,present,Physical,Jia Xi,,,Wind Plane - Lau Mo,,
ADV23042,2024-07-07,09:00,present,Physical,Jia Xi,,,Big Pistol - Lego Da Zhuang,,
ADV23050,2024-07-07,09:30,present,Physical,,,,,,
ADV23050,2024-07-07,11:00,present,Physical,,,,,,
ADV24005,2024-07-07,11:00,present,Physical,Aljay,,,Scratch,,
ADV24009,2024-07-07,11:00,present,Physical,Aljay,,,Scratch,,
ADV23012,2024-07-07,11:00,present,Physical,Jia Xi,,,,,
ADV23021,2024-07-07,12:00,present,Physical,Jia Xi,,,Wind Plane - Lau Mo,,
ADV24026,2024-07-07,12:00,present,Physical,Jia Xi,,,Automatic Card Dealer - Lau Mo,,
ADV23050,2024-07-07,13:30,present,Physical,Aljay,,,,,
ADV24037,2024-07-07,14:00,present,Physical,Jia Xi,,,Wind Plane - Lau Mo,,
ADV23023,2024-07-07,16:00,present,Physical,Aljay,,,Scratch,,
ADV23027,2024-07-07,16:00,present,Physical,Aljay,,,Scratch,,
ADV23028,2024-07-07,16:00,present,Physical,Aljay,,,Scratch,,
ADV24032,2024-07-07,16:00,present,Physical,Aljay,,,Scratch,,
ADV23018,2024-07-07,16:00,present,Physical,,,,Samurai Robot - Lego Da Zhuang,,
ADV24029,2024-07-07,17:00,present,Physical,,,,,,
ADV23029,2024-07-09,20:30,present,Online,,,,3D house building challenge,,
ADV23085,2024-07-10,18:30,present,Online,,,,Animate Meteor,,
ADV24033,2024-07-11,17:00,present,Physical,,,,Build helicopter & gun - Lau Mo,,
ADV24013,2024-07-11,18:30,present,Physical,,,,,,
ADV24040,2024-07-11,18:30,present,Physical,,,,,,
ADV24018,2024-07-12,18:30,present,Physical,Tong En,,,Claw Bot - One Kits Project,,
ADV24025,2024-07-12,18:30,present,Physical,,,,Build and program dragon boat - dazhuang,,
ADV24046,2024-07-12,18:30,present,Physical,,,,Build flower,,
ADV24047,2024-07-12,18:30,present,Physical,,,,Build and program flower,,
ADV23050,2024-07-13,09:00,present,Online,,,,Flutter UI,,
ADV0045,2024-07-13,09:00,present,Physical,Tong En,,,Ip Man - Lau Mo,,
ADV24008,2024-07-13,09:00,present,Physical,,,,Build cat - onekit,,
ADV24041,2024-07-13,09:00,present,Physical,Jia Xi,,,Trial,,
ADV23045,2024-07-13,09:30,present,Physical,,,,,,
ADV23004,2024-07-13,09:30,present,Physical,,,,Robot Arm,,
ADV23005,2024-07-13,09:30,present,Physical,Tong En,,,Hot Rod - One Kits Project,,
ADV23006,2024-07-13,09:30,present,Physical,,,,Competition,,
ADV23075,2024-07-13,09:30,present,Physical,Jia Xi,,,Automatic Card Dealer - Lau Mo,,
ADV24017,2024-07-13,11:00,present,Physical,Tong En,,,Minecraft,,
ADV23008,2024-07-13,11:00,present,Physical,Tong En,,,Guitar,,
ADV23013,2024-07-13,11:00,present,Physical,Jia Xi,,,Program gripper,,
ADV24006,2024-07-13,11:00,present,Physical,Jia Xi,,,Trial,,
ADV24022,2024-07-13,11:00,present,Physical,Jia Xi,,,Wind Plane - Lau Mo,,
ADV24042,2024-07-13,11:00,present,Physical,Jia Xi,,,Gorilla,,
ADV24055,2024-07-13,11:00,present,Physical,Tong En,,,Trial,,
ADV24015,2024-07-13,14:00,present,Physical,Tong En,,,Minecraft,,
ADV24016,2024-07-13,14:00,present,Physical,Tong En,,,Minecraft,,
ADV23011,2024-07-13,14:00,present,Physical,Jia Xi,,,Hot Rod - One Kits Project,,
ADV24021,2024-07-13,14:00,present,Physical,Jia Xi,,,Helicopter - Lau Mo,,
ADV0056,2024-07-13,15:30,present,Physical,Jia Xi,,,Creative Activity,,
ADV23048,2024-07-13,15:30,present,Physical,Tong En,,,Mechanical Clamp - Lego Da Zhuang,,
ADV23049,2024-07-13,15:30,present,Physical,Tong En,,,Mechanical Clamp - Lego Da Zhuang,,
ADV23034,2024-07-13,16:00,present,Online,,,,,,
ADV0055,2024-07-13,16:00,present,Physical,Tong En,,,Minecraft,,
ADV24028,2024-07-13,16:00,present,Physical,Jia Xi,,,Gorilla,,
ADV24031,2024-07-13,16:00,present,Physical,Jia Xi,,,Helicopter - Lego Da Zhuang,,
ADV23042,2024-07-14,09:00,present,Physical,Jia Xi,,,Cat - One Kits Project,,
ADV24024,2024-07-14,09:00,present,Physical,Jia Xi,,,Mechanical Clamp - Lego Da Zhuang,,
ADV24043,2024-07-14,09:00,present,Physical,Tong En,,,Gorilla,,
ADV23050,2024-07-14,09:30,present,Physical,,,,,,
ADV23050,2024-07-14,11:00,present,Physical,,,,,,
ADV24005,2024-07-14,11:00,present,Physical,Tong En,,,Scratch,,
ADV23021,2024-07-14,12:00,present,Physical,Jia Xi,,,Automatic Card Dealer - Lau Mo,,
ADV24026,2024-07-14,12:00,present,Physical,Jia Xi,,,Automatic Card Dealer - Lau Mo,,
ADV23050,2024-07-14,13:30,present,Physical,,,,,,
ADV0014,2024-07-14,14:00,present,Physical,Aljay,,,Competition,,
ADV23022,2024-07-14,14:00,present,Physical,,,,,,
ADV23041,2024-07-14,14:00,present,Physical,,,,Scooter - One Kits Project,,
ADV23040,2024-07-14,15:00,present,Physical,,,,,,
ADV23027,2024-07-14,16:00,present,Physical,Aljay,,,Scratch,,
ADV23028,2024-07-14,16:00,present,Physical,Aljay,,,Scratch,,
ADV24032,2024-07-14,16:00,present,Physical,,,,Scratch,,
ADV24060,2024-07-14,16:00,present,Physical,,,,Scratch,,
ADV23018,2024-07-14,16:00,present,Physical,Jia Xi,,,Samurai Robot - Lego Da Zhuang,,
ADV23029,2024-07-16,20:30,present,Online,,,,,,
ADV23085,2024-07-17,18:30,present,Online,,,,,,
ADV24020,2024-07-18,17:00,present,Online,,,,,,
ADV24013,2024-07-18,18:30,present,Physical,,,,,,
ADV24040,2024-07-18,18:30,present,Physical,,,,,,
ADV24011,2024-07-19,17:00,present,Physical,,,,,,
ADV24012,2024-07-19,17:00,present,Physical,,,,,,
ADV24018,2024-07-19,18:30,present,Physical,,,,,,
ADV24025,2024-07-19,18:30,present,Physical,,,,,,
ADV23050,2024-07-20,09:00,present,Online,,,,,,
ADV0045,2024-07-20,09:00,present,Physical,Jia Xi,,,Ip Man - Lau Mo,,
ADV24008,2024-07-20,09:00,present,Physical,,,,Build Cat - Onekit,,
ADV24033,2024-07-20,09:00,present,Physical,Jia Xi,,,Gun - Lau Mo,,
ADV24041,2024-07-20,09:00,present,Physical,Jia Xi,,,Gorilla,,
ADV24042,2024-07-20,09:00,present,Physical,Jia Xi,,,Flower,,
ADV23045,2024-07-20,09:30,present,Physical,,,,,,
ADV24039,2024-07-20,09:30,present,Physical,Tong En,,,Minecraft,,
ADV23004,2024-07-20,09:30,present,Physical,Tong En,,,Robot Arm,,
ADV23005,2024-07-20,09:30,present,Physical,Jia Xi,,,Hot Rod - One Kits Project,,
ADV23006,2024-07-20,09:30,present,Physical,,,,Competition,,
ADV23075,2024-07-20,09:30,present,Physical,Jia Xi,,,Automatic Card Dealer - Lau Mo,,
ADV24017,2024-07-20,11:00,present,Physical,Tong En,,,Minecraft,,
ADV23007,2024-07-20,11:00,present,Physical,Jia Xi,,,Hot Rod - One Kits Project,,
ADV23008,2024-07-20,11:00,present,Physical,Jia Xi,,,Race Truck,,
ADV23013,2024-07-20,11:00,present,Physical,Jia Xi,,,Gear Shooter - Lau Mo,,
ADV24022,2024-07-20,11:00,present,Physical,Tong En,,,Tracker,,
ADV23011,2024-07-20,14:00,present,Physical,,,,Gear Shooter - Lau Mo,,
ADV23024,2024-07-20,14:00,present,Physical,Tong En,,,Mechanical Crossbow,,
ADV0056,2024-07-20,15:30,present,Physical,Jia Xi,,,Lawnmower - One kits Project,,
ADV23034,2024-07-20,16:00,present,Online,,,,,,
ADV0055,2024-07-20,16:00,present,Physical,Jia Xi,,,Minecraft,,
ADV24031,2024-07-20,16:00,present,Physical,Tong En,,,Helicopter - Lego Da Zhuang,,
ADV23042,2024-07-21,09:00,present,Physical,Jia Xi,,,Cat - One Kits Project,,
ADV24043,2024-07-21,09:00,present,Physical,Tong En,,,Gorilla Programming & Flower Building,,
ADV23050,2024-07-21,09:30,present,Physical,,,,,,
ADV23019,2024-07-21,11:00,present,Physical,Tong En,,,Scratch,,
ADV23020,2024-07-21,11:00,present,Physical,Tong En,,,Scratch,,
ADV23050,2024-07-21,11:00,present,Physical,,,,,,
ADV24005,2024-07-21,11:00,present,Physical,Tong En,,,Scratch,,
ADV23012,2024-07-21,11:00,present,Physical,Tong En,,,Vending Machine - One Kits Project,,
ADV24057,2024-07-21,11:30,present,Physical,Tong En,,,Scratch,,
ADV23021,2024-07-21,12:00,present,Physical,Jia Xi,,,Hammer Car - One Kits Project,,
ADV24026,2024-07-21,12:00,present,Physical,Jia Xi,,,Race Truck,,
ADV23050,2024-07-21,13:30,present,Physical,,,,,,
ADV0014,2024-07-21,14:00,present,Physical,,,,,,
ADV23041,2024-07-21,14:00,present,Physical,Tong En,,,Karate Chopper - One Kits Project,,
ADV24037,2024-07-21,14:00,present,Physical,Jia Xi,,,Claw Bot - One Kits Project,,
ADV23040,2024-07-21,15:00,present,Physical,,,,,,
ADV24032,2024-07-21,16:00,present,Physical,Tong En,,,Scratch,,
ADV24060,2024-07-21,16:00,present,Physical,,,,Scratch,,
ADV23018,2024-07-21,16:00,present,Physical,Jia Xi,,,Samurai Robot - Lego Da Zhuang,,
ADV23029,2024-07-23,20:30,present,Online,,,,,,
ADV23085,2024-07-24,18:30,present,Online,,,,,,
ADV0089,2024-07-25,17:00,present,Online,,,,,,
ADV0012,2024-07-25,18:30,present,Physical,,,,,,
ADV0011,2024-07-25,18:30,present,Physical,,,,build and program gorilla,,
ADV24013,2024-07-25,18:30,present,Physical,,,,,,
ADV24040,2024-07-25,18:30,present,Physical,,,,,,
ADV24046,2024-07-25,18:30,present,Physical,,,,build insect,,
ADV24047,2024-07-25,18:30,present,Physical,,,,build insect,,
ADV23043,2024-07-26,16:00,present,Online,,,,,,
ADV24011,2024-07-26,17:00,present,Physical,,,,,,
ADV24012,2024-07-26,17:00,present,Physical,,,,,,
ADV24018,2024-07-26,18:30,present,Physical,,,,,,
ADV24025,2024-07-26,18:30,present,Physical,,,,,,
ADV23050,2024-07-27,09:00,present,Online,,,,Competition,,
ADV0045,2024-07-27,09:00,present,Physical,Jia Xi,,,Automatic Card Dealer - Lau Mo,,
ADV24008,2024-07-27,09:00,present,Physical,,,,,,
ADV24033,2024-07-27,09:00,present,Physical,Jia Xi,,,Automatic Card Dealer - Lau Mo,,
ADV24041,2024-07-27,09:00,present,Physical,Jia Xi,,,Gorilla,,
ADV23045,2024-07-27,09:30,present,Physical,,,,,,
ADV23004,2024-07-27,09:30,present,Physical,Jia Xi,,,"Green Light, Red Light - Lau Mo",,
ADV23005,2024-07-27,09:30,present,Physical,Jia Xi,,,Tank Bot,,
ADV23006,2024-07-27,09:30,present,Physical,,,,Competition,,
ADV23075,2024-07-27,09:30,present,Physical,Jia Xi,,,Creative Gun,,
ADV23035,2024-07-27,11:00,present,Online,,,,,,
ADV23037,2024-07-27,11:00,present,Online,,,,,,
ADV24017,2024-07-27,11:00,present,Physical,Jia Xi,,,Minecraft,,
ADV23007,2024-07-27,11:00,present,Physical,Jia Xi,,,Automatic Card Dealer - Lau Mo,,
ADV23008,2024-07-27,11:00,present,Physical,,,,,,
ADV24022,2024-07-27,11:00,present,Physical,Jia Xi,,,Tracker,,
ADV23011,2024-07-27,14:00,present,Physical,Jia Xi,,,Hexapod Walking Robot - Lau Mo,,
ADV23024,2024-07-27,14:00,present,Physical,Jia Xi,,,Mini Gun - Lau Mo,,
ADV24021,2024-07-27,14:00,present,Physical,Jia Xi,,,Mini Gun - Lau Mo,,
ADV24058,2024-07-27,14:00,present,Physical,Jia Xi,,,Trial,,
ADV0056,2024-07-27,15:30,present,Physical,,,,,,
ADV23048,2024-07-27,15:30,present,Physical,Jia Xi,,,Helicopter - Lego Da Zhuang,,
ADV23049,2024-07-27,15:30,present,Physical,Jia Xi,,,Helicopter - Lego Da Zhuang,,
ADV23034,2024-07-27,16:00,present,Online,,,,,,
ADV0055,2024-07-27,16:00,present,Physical,,,,Minecraft,,
ADV24030,2024-07-27,16:00,present,Physical,Tong En,,,Big Pistol - Lego Da Zhuang,,
ADV24031,2024-07-27,16:00,present,Physical,,,,Fan - Lau Mo,,
ADV23042,2024-07-28,09:00,present,Physical,Tong En,,,Program - Cat,,
ADV24024,2024-07-28,09:00,present,Physical,Jia Xi,,,Cho Ko Nu Chinese - Lau Mo,,
ADV23050,2024-07-28,09:30,present,Physical,,,,,,
ADV23019,2024-07-28,11:00,present,Physical,Tong En,,,Scratch,,
ADV23020,2024-07-28,11:00,present,Physical,Tong En,,,Scratch,,
ADV23050,2024-07-28,11:00,present,Physical,,,,,,
ADV24009,2024-07-28,11:00,present,Physical,Tong En,,,Scratch,,
ADV23012,2024-07-28,11:00,present,Physical,Jia Xi,,,Vending Machine - One Kits Project,,
ADV24057,2024-07-28,11:30,present,Physical,Tong En,,,Scratch,,
ADV23021,2024-07-28,12:00,present,Physical,Jia Xi,,,Mechanical Clamp - Lego Da Zhuang,,
ADV24026,2024-07-28,12:00,present,Physical,Jia Xi,,,Snake,,
ADV23050,2024-07-28,13:30,present,Physical,,,,,,
ADV0014,2024-07-28,14:00,present,Physical,,,,,,
ADV23041,2024-07-28,14:00,present,Physical,Jia Xi,,,Quadcopter - One Kit Project,,
ADV24062,2024-07-28,14:00,present,Physical,Jia Xi,,,Trial,,
ADV23018,2024-07-28,16:00,present,Physical,Jia Xi,,,Mechanical Clamp - Lego Da Zhuang,,
ADV23029,2024-07-30,20:30,present,Online,Aljay,,,Do House 3D model,,
ADV23085,2024-07-31,18:30,present,Online,Aljay,,,Setup sound effects,,
ADV24020,2024-08-01,17:00,present,Online,Aljay,,,Build Bedwar with Park Ian,,
ADV24011,2024-08-01,17:00,present,Physical,Aljay,,,Build Bedwar,,
ADV24012,2024-08-01,17:00,present,Physical,Aljay,,,Build Bedwar,,
ADV0012,2024-08-01,18:30,present,Physical,Aljay,,,Codecombat,,
ADV0011,2024-08-01,18:30,present,Physical,Angy,,,Build 51515 set,,
ADV24013,2024-08-01,18:30,present,Physical,Aljay,,,Build tracker for Robot soccer,,
ADV24040,2024-08-01,18:30,present,Physical,Aljay,,,Build tracker for Robot soccer,,
ADV24046,2024-08-01,18:30,present,Physical,Aljay,,,Build Insect,,
ADV23043,2024-08-02,16:00,present,Online,Aljay,,,Completing the Zombie Shooting,,
ADV24018,2024-08-02,18:30,present,Physical,Aljay,,,Built Tracker for soccer robot,,
ADV24025,2024-08-02,18:30,present,Physical,Angy,,,Control Bowling robot and build red light green light,,
ADV0045,2024-08-03,09:00,present,Physical,Tong En,,,Automatic Card Dealer - Lau Mo,,
ADV24008,2024-08-03,09:00,present,Physical,Tong En,,,Dragon Boat - Lego Da Zhuang,,
ADV24033,2024-08-03,09:00,present,Physical,Jia Xi,,,Claw Bot - One Kits Project,,
ADV24041,2024-08-03,09:00,present,Physical,Tong En,,,Gorilla,,
ADV24042,2024-08-03,09:00,present,Physical,Jia Xi,,,Flower,,
ADV23045,2024-08-03,09:30,present,Physical,Aljay,,,,,
ADV23004,2024-08-03,09:30,present,Physical,Tong En,,,"Green Light, Red Light - Lau Mo",,
ADV23005,2024-08-03,09:30,present,Physical,Jia Xi,,,Tank Bot,,
ADV23006,2024-08-03,09:30,present,Physical,Aljay,,,,,
ADV23075,2024-08-03,09:30,present,Physical,Jia Xi,,,Mechanical Clamp - Lego Da Zhuang,,
ADV23035,2024-08-03,11:00,present,Online,,,,,,
ADV24017,2024-08-03,11:00,present,Physical,Tong En,,,Minecraft,,
ADV23007,2024-08-03,11:00,present,Physical,Aljay,,,,,
ADV23008,2024-08-03,11:00,present,Physical,Tong En,,,Race Truck,,
ADV23013,2024-08-03,11:00,present,Physical,,,,,,
ADV24022,2024-08-03,11:00,present,Physical,Jia Xi,,,Mechanical Clamp - Lego Da Zhuang,,
ADV24055,2024-08-03,11:00,present,Physical,Jia Xi,,,Gorilla,,
ADV24056,2024-08-03,11:00,present,Physical,Jia Xi,,,Gorilla,,
ADV23011,2024-08-03,14:00,present,Physical,Tong En,,,Ring Stacker,,
ADV24021,2024-08-03,14:00,present,Physical,Jia Xi,,,Mini Gun - Lau Mo,,
ADV0056,2024-08-03,15:30,present,Physical,Jia Xi,,,Mechanical Clamp - Lego Da Zhuang,,
ADV23048,2024-08-03,15:30,present,Physical,Tong En,,,Big pistol - da zhuang,,
ADV23049,2024-08-03,15:30,present,Physical,Jia Xi,,,Big pistol - da zhuang,,
ADV23034,2024-08-03,16:00,present,Online,,,,,,
ADV24023,2024-08-03,16:00,present,Physical,Tong En,,,Triceratop - lau mo,,
ADV24031,2024-08-03,16:00,present,Physical,,,,Mechanical Clamp - Lego Da Zhuang,,
ADV23042,2024-08-04,09:00,present,Physical,Jia Xi,,,Mechanical Clamp - Lego Da Zhuang,,
ADV24024,2024-08-04,09:00,present,Physical,Jia Xi,,,Helicopter - Lego Da Zhuang,,
