student_id,date,time,status,class_type,instructor_name,lesson,mission,activity,adcoin,absence_reason
ADV25038,2025-11-16,11:00,present,Physical,,,,build and program gear shooter,,
ADV23042,2025-11-16,11:00,present,Physical,,,,program archery robot,,
ADV25056,2025-11-16,14:00,present,Physical,,,,build and program plesiosaurous,,
ADV25040,2025-11-16,16:00,present,Physical,,,,program ev3rstorm,,
ADV23008,2025-11-16,14:30,present,Physical,,,,competition,,
ADV25064,2025-11-16,16:00,present,Physical,,,,trial,,
ADV24082,2025-11-16,16:00,present,Physical,,,,build and program shake table,,
ADV23035,2025-11-17,17:00,present,Online,Aljay,,,Replacement for Sat,,
ADV23029,2025-11-18,20:30,present,Online,Aljay,,,,,
ADV23034,2025-11-19,17:00,present,Online,Aljay,,,Replacement for Sat (Assessment levl 3),,
ADV24033,2025-11-19,18:30,present,Physical,,,,,,
ADV25053,2025-11-20,17:00,present,Physical,,,,build and program rubber band gun,,
ADV24013,2025-11-20,18:30,present,Physical,,,,,,
ADV25055,2025-11-20,18:30,present,Physical,,,,T-rex (until step 17),,
ADV24011,2025-11-21,17:00,present,Physical,,,,,,
ADV24036,2025-11-21,17:00,present,Physical,,,,build electric scoring target,,
ADV24064,2025-11-21,18:00,present,Physical,,,,build and program rubber band gun,,
ADV23045,2025-11-21,21:30,present,Online,,,,,,
ADV25047,2025-11-22,09:00,present,Physical,,,,build ip man,,
ADV24057,2025-11-22,09:00,present,Physical,,,,,,
ADV23007,2025-11-22,09:30,present,Physical,,,,,,
ADV23005,2025-11-22,09:30,present,Physical,,,,build electric scoring target,,
ADV23004,2025-11-22,09:30,present,Physical,,,,build ip man,,
ADV23006,2025-11-22,09:30,present,Physical,,,,,,
ADV23038,2025-11-22,09:30,present,Physical,,,,build pokemon waste card gun,,
ADV23075,2025-11-22,09:30,present,Physical,,,,,,
ADV24026,2025-11-22,10:00,present,Physical,,,,build and program mini gun,,
ADV25005,2025-11-22,10:30,present,Physical,,,,,,
ADV25004,2025-11-22,10:30,present,Physical,,,,build chu ko nu chinese crossbow,,
ADV24063,2025-11-22,10:30,present,Physical,,,,,,
ADV25047,2025-11-22,11:00,present,Physical,,,,program ip man,,
ADV25057,2025-11-22,18:30,present,Physical,,,,build and program wiper,,
ADV25044,2025-11-22,11:00,present,Physical,,,,build electric scoring target,,
ADV23013,2025-11-22,11:00,present,Physical,,,,build scorpion,,
ADV25059,2025-11-22,11:00,present,Physical,,,,build and program biped walking robot,,
ADV25060,2025-11-22,11:00,present,Physical,,,,build and program ip man,,
ADV24042,2025-11-22,14:00,present,Physical,,,,build and program rubber band gun,,
ADV25048,2025-11-22,14:00,present,Physical,,,,,,
ADV25049,2025-11-22,14:00,present,Physical,,,,,,
ADV24090,2025-11-22,11:00,present,Physical,,,,build and program horizontal bar robot,,
ADV25039,2025-11-22,14:00,present,Physical,,,,build and program ball conveyor,,
ADV25001,2025-11-22,14:00,present,Physical,,,,build spiker,,
ADV25061,2025-11-22,14:00,present,Physical,,,,build rubber band gun and eletric scoring target,,
ADV0011,2025-11-22,14:30,present,Physical,,,,build bobee,,
ADV0012,2025-11-22,14:30,present,Physical,,,,,,
ADV23048,2025-11-22,15:30,present,Physical,,,,build garden robot,,
ADV0056,2025-11-22,15:30,present,Physical,,,,,,
ADV25065,2025-11-22,16:00,present,Physical,,,,build and program ferris wheel,,
ADV24021,2025-11-22,16:00,present,Physical,,,,build mr beam,,
ADV25048,2025-11-22,16:00,present,Physical,,,,build and program lifting up flying chair,,
ADV0055,2025-11-22,16:00,present,Physical,,,,,,
ADV24031,2025-11-22,16:00,present,Physical,,,,build and program flying chair,,
ADV24066,2025-11-22,16:00,present,Physical,,,,build and program phone stand holder,,
ADV25005,2025-11-22,17:00,present,Physical,,,,,,
ADV25004,2025-11-22,17:00,present,Physical,,,,build archery robot,,
ADV24022,2025-11-23,11:00,present,Physical,,,,build forklift,,
ADV25063,2025-11-23,16:00,present,Physical,,,,build ferris wheel,,
ADV25008,2025-11-23,09:00,present,Physical,,,,,,
ADV25027,2025-11-23,09:00,present,Physical,,,,build and program drawing machine,,
ADV25046,2025-11-23,11:00,present,Physical,,,,build and program triceratops,,
ADV23003,2025-11-23,11:00,present,Physical,,,,,,
ADV25038,2025-11-23,11:00,present,Physical,,,,scratch,,
ADV23042,2025-11-23,11:00,present,Physical,,,,build crocodile,,
ADV25056,2025-11-23,14:00,present,Physical,,,,,,
ADV24038,2025-11-23,14:00,present,Physical,,,,build and program drawing machine,,
ADV25040,2025-11-23,16:00,present,Physical,,,,build robodozer,,
ADV23022,2025-11-23,14:00,present,Physical,,,,,,
ADV25064,2025-11-23,11:00,present,Physical,,,,build and program ferris wheel,,
ADV23084,2025-11-23,16:00,present,Physical,,,,,,
ADV25005,2025-11-23,16:00,present,Physical,,,,,,
ADV25004,2025-11-23,16:00,present,Physical,,,,program archery robot,,
ADV25052,2025-11-23,16:00,present,Physical,,,,build minigun plus,,
ADV23029,2025-11-25,20:30,present,Online,Aljay,,,Assessment Level 3 failed = 48%,,
ADV23034,2025-11-26,17:00,present,Online,Aljay,,,Assessment Level 3 = 72%,,
ADV24033,2025-11-26,18:30,present,Physical,,,,,,
ADV25053,2025-11-27,17:00,present,Physical,,,,build and program pirate ship,,
ADV24013,2025-11-27,18:30,present,Physical,,,,,,
ADV25055,2025-11-27,18:30,present,Physical,,,,build and program flying chair,,
ADV25057,2025-11-27,18:30,present,Physical,,,,build hexapod walking robot,,
ADV24011,2025-11-28,17:00,present,Physical,,,,"Level 2 Assessment: A=16%, B1=7%, B2=0%, B3=0%, Total=23%",,
ADV24036,2025-11-28,17:00,present,Physical,,,,learn rubic cube,,
ADV24081,2025-11-28,17:00,present,Physical,,,,build bridge car,,
ADV25033,2025-11-28,17:00,present,Physical,,,,build and program driving base,,
ADV25009,2025-11-28,20:00,present,Physical,,,,"Assessment Level 2: A=22%, B1=9%; B2=20%, B3=12%, Total = 62%",,
ADV23045,2025-11-28,21:30,present,Online,,,,,,
ADV25043,2025-11-29,09:00,present,Physical,,,,build and program machanical clamp,,
ADV24024,2025-11-29,09:00,present,Physical,,,,build machine gun,,
ADV25050,2025-11-29,09:00,present,Physical,,,,build and program jazz drum,,
ADV23007,2025-11-29,09:30,present,Physical,,,,,,
ADV25029,2025-11-29,09:30,present,Physical,,,,build and program jazz drum,,
ADV25029,2025-11-29,14:00,present,Physical,,,,build king kong,,
ADV23075,2025-11-29,09:30,present,Physical,,,,,,
ADV24026,2025-11-29,10:00,present,Physical,,,,build and program formula 1,,
ADV25006,2025-11-29,10:30,present,Physical,,,,,,
ADV25005,2025-11-29,10:30,present,Physical,,,,,,
ADV25004,2025-11-29,10:30,present,Physical,,,,build assault riffle,,
ADV25044,2025-11-29,11:00,present,Physical,,,,build and program electric scoring target,,
ADV23035,2025-11-29,11:00,present,Online,,,,"Level 2 Assessment: A=22%, B1=7%, B2=20%, B3=18%, Total=67%",,
ADV23013,2025-11-29,11:00,present,Physical,,,,buils and program scorpion,,
ADV24022,2025-11-29,11:00,present,Physical,,,,build and program flying chair,,
ADV25059,2025-11-29,11:00,present,Physical,,,,build and program mini gun,,
ADV25060,2025-11-29,11:00,present,Physical,,,,build and program ferris wheel,,
ADV24042,2025-11-29,14:00,present,Physical,,,,build machine gun,,
ADV0027,2025-11-29,14:00,present,Physical,,,,,,
ADV25048,2025-11-29,14:00,present,Physical,,,,,,
ADV23084,2025-11-29,14:00,present,Physical,,,,build and program formula 1,,
ADV25049,2025-11-29,14:00,present,Physical,,,,,,
ADV24090,2025-11-29,11:00,present,Physical,,,,build and program drop tower,,
ADV25039,2025-11-29,14:00,present,Physical,,,,build and program gyro launcher,,
ADV25001,2025-11-29,14:00,present,Physical,,,,build spiker,,
ADV25061,2025-11-29,14:00,present,Physical,,,,build and program electric scoring target,,
ADV23048,2025-11-29,15:30,present,Physical,,,,program garden robot,,
ADV0056,2025-11-29,15:30,present,Physical,,,,build and program bowling,,
ADV25065,2025-11-29,16:00,present,Physical,,,,build and program pirate ship,,
ADV24021,2025-11-29,16:00,present,Physical,,,,build and program mr beam,,
ADV23034,2025-11-29,16:00,present,Online,,,,,,
ADV25048,2025-11-29,16:00,present,Physical,,,,build and program gyro shooter,,
ADV0055,2025-11-29,16:00,present,Physical,,,,build whack a mole,,
ADV24031,2025-11-29,16:00,present,Physical,,,,build ricksaw,,
ADV24066,2025-11-29,16:00,present,Physical,,,,build card dealer,,
ADV25043,2025-11-30,14:00,present,Physical,,,,build and program wind plane,,
ADV25063,2025-11-30,16:00,present,Physical,,,,build and program stegosaurus,,
ADV25008,2025-11-30,09:00,present,Physical,,,,build and program stegosaurus,,
ADV24088,2025-11-30,09:00,present,Physical,,,,build and program ricksaw,,
ADV25026,2025-11-30,09:00,present,Physical,,,,build and program mechanical clamp,,
ADV25027,2025-11-30,09:00,present,Physical,,,,build and program wiper,,
ADV25046,2025-11-30,11:00,present,Physical,,,,build and program stegosaurus,,
ADV23003,2025-11-30,11:00,present,Physical,,,,,,
ADV23042,2025-11-30,11:00,present,Physical,,,,build and program 4 motor walker,,
ADV25056,2025-11-30,14:00,present,Physical,,,,build and program rafflesia,,
ADV24038,2025-11-30,14:00,present,Physical,,,,build chinook helicopter,,
ADV25040,2025-11-30,16:00,present,Physical,,,,build robodozer,,
ADV23022,2025-11-30,14:00,present,Physical,,,,,,
ADV25064,2025-11-30,11:00,present,Physical,,,,build and program rafflesia,,
ADV25005,2025-11-30,16:00,present,Physical,,,,,,
ADV25004,2025-11-30,16:00,present,Physical,,,,program assault riffle,,
ADV25052,2025-11-30,16:00,present,Physical,,,,build minigun plus,,
ADV23029,2025-12-02,20:30,present,Online,,,,Review level 3 Assessment,,
ADV24033,2025-12-03,18:30,present,Physical,,,,Driving Base with Medium Motor,,
ADV25066,2025-12-04,18:30,present,Physical,,,,build and program triceratops,,
ADV25055,2025-12-04,18:30,present,Physical,,,,build and program drop tower,,
ADV25057,2025-12-04,18:30,present,Physical,,,,build and program hexapod walking robot,,
ADV24011,2025-12-05,17:00,present,Physical,,,,,,
ADV24036,2025-12-05,17:00,present,Physical,,,,build rubber band gun and electric scoring target,,
ADV25033,2025-12-05,17:00,present,Physical,,,,build and program tracker,,
ADV24064,2025-12-05,18:00,present,Physical,,,,build rubber band gun and electric scoring target,,
ADV25013,2025-12-05,18:30,present,Physical,,,,scratch,,
ADV25009,2025-12-05,20:00,present,Physical,,,,,,
ADV25043,2025-12-06,09:00,present,Physical,,,,build and program mini gun,,
ADV24024,2025-12-06,09:00,present,Physical,,,,build and program ip man,,
ADV24057,2025-12-06,09:00,present,Physical,,,,,,
ADV23007,2025-12-06,09:30,present,Physical,,,,,,
ADV23005,2025-12-06,09:30,present,Physical,,,,program electric scoring target,,
ADV23006,2025-12-06,09:30,present,Physical,,,,,,
ADV23038,2025-12-06,09:30,present,Physical,,,,build card dealer,,
ADV25029,2025-12-06,09:30,present,Physical,,,,build and program mechanical king kong,,
ADV25029,2025-12-06,09:30,present,Physical,,,,build and program wooden man,,
ADV0045,2025-12-06,10:00,present,Physical,,,,build chu ko nu chinese repeating crossbow,,
ADV24063,2025-12-06,10:30,present,Physical,,,,build garden robot,,
ADV25044,2025-12-06,11:00,present,Physical,,,,build and program reaction game,,
ADV23035,2025-12-06,11:00,present,Online,,,,Replaced on 9th Dec,,
ADV23013,2025-12-06,11:00,present,Physical,,,,build claw crane,,
ADV24022,2025-12-06,11:00,present,Physical,,,,build and program electric scoring target,,
ADV25059,2025-12-06,11:00,present,Physical,,,,build and program drop tower,,
ADV25060,2025-12-06,11:00,present,Physical,,,,build and program stegosaurus,,
ADV25048,2025-12-06,14:00,present,Physical,,,,,,
ADV23084,2025-12-06,14:00,present,Physical,,,,build pickup truck and trailer,,
ADV25049,2025-12-06,14:00,present,Physical,,,,,,
ADV24090,2025-12-06,11:00,present,Physical,,,,build plesiosaurus,,
ADV25039,2025-12-06,14:00,present,Physical,,,,level 3 test: 41% 20% 25%,,
ADV25001,2025-12-06,14:00,present,Physical,,,,level 1 test: 28% 30% 20%,,
ADV25061,2025-12-06,14:00,present,Physical,,,,build and program biped walking robot,,
ADV0012,2025-12-06,14:30,present,Physical,,,,,,
ADV0056,2025-12-06,15:30,present,Physical,,,,level 3 test: 36%,,
ADV24021,2025-12-06,16:00,present,Physical,,,,build and program tracker,,
ADV25016,2025-12-06,16:00,present,Physical,,,,build and program ball conveyor,,
ADV23034,2025-12-06,16:00,present,Online,,,,,,
ADV25048,2025-12-06,16:00,present,Physical,,,,build ip man,,
ADV0055,2025-12-06,16:00,present,Physical,,,,build mini loader,,
ADV24031,2025-12-06,16:00,present,Physical,,,,build and program ricksaw,,
ADV24066,2025-12-06,16:00,present,Physical,,,,build and program card dealer,,
ADV25063,2025-12-07,16:00,present,Physical,,,,build plesiosaurus,,
ADV25008,2025-12-07,09:00,present,Physical,,,,build and program unicycle,,
ADV24088,2025-12-07,09:00,present,Physical,,,,build crocodile,,
ADV25026,2025-12-07,09:00,present,Physical,,,,build and program ferris wheel,,
ADV25027,2025-12-07,09:00,present,Physical,,,,build big pistol,,
ADV23003,2025-12-07,11:00,present,Physical,,,,,,
ADV25038,2025-12-07,11:00,present,Physical,,,,scratch,,
ADV23042,2025-12-07,11:00,present,Physical,,,,build ip man,,
ADV25056,2025-12-07,15:00,present,Physical,,,,build chu ko nu chinese repeating crossbow,,
ADV24038,2025-12-07,14:00,present,Physical,,,,build and program big pistol,,
ADV25040,2025-12-07,16:00,present,Physical,,,,build and program robodozer,,
ADV23008,2025-12-07,14:30,present,Physical,,,,build stegosaurus,,
ADV23008,2025-12-07,14:30,present,Physical,,,,program stegosaurus,,
ADV25064,2025-12-07,11:00,present,Physical,,,,build triceratops,,
ADV24087,2025-12-07,16:00,present,Physical,,,,,,
ADV23084,2025-12-07,16:00,present,Physical,,,,,,
ADV25052,2025-12-07,16:00,present,Physical,,,,build and program minigun plus,,
ADV23029,2025-12-09,20:30,present,Online,,,,,,
ADV24033,2025-12-10,18:30,present,Physical,,,,,,
ADV25055,2025-12-11,18:30,present,Physical,,,,build and program wind plane,,
ADV25057,2025-12-11,18:30,present,Physical,,,,build stegosaurus,,
ADV25036,2025-12-12,18:30,present,Physical,,,,build plesiosaurus,,
ADV25043,2025-12-13,09:00,present,Physical,,,,build apache helicopter,,
ADV24024,2025-12-13,09:00,present,Physical,,,,level 2 test: 26% 10% _% 0%,,
ADV23038,2025-12-13,09:30,present,Physical,,,,build and program card dealer,,
ADV24026,2025-12-13,10:00,present,Physical,,,,build shooting gallery,,
ADV24063,2025-12-13,10:30,present,Physical,,,,build and program garden robot,,
ADV25044,2025-12-13,11:00,present,Physical,,,,build and program pirate ship,,
ADV23013,2025-12-13,11:00,present,Physical,,,,build and program claw crane,,
ADV24090,2025-12-13,11:00,present,Physical,,,,build and program plesiosaurus,,
ADV23084,2025-12-13,14:00,present,Physical,,,,program truck and trailer and build drop tower,,
ADV25039,2025-12-13,14:00,present,Physical,,,,build and program fan,,
ADV25001,2025-12-13,14:00,present,Physical,,,,build spiker,,
ADV25061,2025-12-13,14:00,present,Physical,,,,build and program fan,,
ADV0011,2025-12-13,14:30,present,Physical,,,,,,
ADV0012,2025-12-13,14:30,present,Physical,,,,build and program rubber band gun,,
ADV0056,2025-12-13,15:30,present,Physical,,,,level 3 test: 36% 20% 25%,,
ADV25016,2025-12-13,16:00,present,Physical,,,,build and program driving base with gyro,,
ADV0055,2025-12-13,16:00,present,Physical,,,,program bobbee,,
ADV24066,2025-12-13,16:00,present,Physical,,,,build electric scoring target,,
ADV25008,2025-12-14,09:00,present,Physical,,,,build and program ferris wheel,,
ADV25027,2025-12-14,09:00,present,Physical,,,,build and program balancing unicycle,,
ADV24022,2025-12-14,11:00,present,Physical,,,,build rubber band gun,,
ADV25038,2025-12-14,11:00,present,Physical,,,,build and program gear shooter,,
ADV23042,2025-12-14,11:00,present,Physical,,,,build and program skiing robot,,
ADV25064,2025-12-14,11:00,present,Physical,,,,program triceratops,,
ADV25067,2025-12-14,14:00,present,Physical,,,,trial,,
ADV24038,2025-12-14,14:00,present,Physical,,,,build and program balancing unicycle,,
ADV25063,2025-12-14,16:00,present,Physical,,,,build trex,,
ADV25040,2025-12-14,16:00,present,Physical,,,,build drop tower,,
ADV24059,2025-12-14,16:00,present,Physical,,,,build and program f1,,
ADV23084,2025-12-14,16:00,present,Physical,,,,program drop tower,,
ADV25052,2025-12-14,16:00,present,Physical,,,,program minigun plus,,
ADV23029,2025-12-16,20:30,present,Online,,,,Replaced on 23rd Dec,,
ADV25031,2025-12-18,18:00,present,Physical,,,,build triceratops,,
ADV25055,2025-12-18,18:30,present,Physical,,,,build and program dual gyro,,
ADV25013,2025-12-19,18:30,present,Physical,,,,level 2 test: 30% 18% 20%,,
ADV25009,2025-12-19,20:00,present,Physical,,,,,,
ADV25043,2025-12-20,09:00,present,Physical,,,,build apache hlicopter,,
ADV24024,2025-12-20,09:00,present,Physical,,,,build and program crazy pirate ship,,
ADV24057,2025-12-20,09:00,present,Physical,,,,,,
ADV23005,2025-12-20,09:30,present,Physical,,,,build and program hand speed competition,,
ADV23004,2025-12-20,09:30,present,Physical,,,,program ip man,,
ADV23006,2025-12-20,09:30,present,Physical,,,,,,
ADV23038,2025-12-20,09:30,present,Physical,,,,level 1 test: 28% 28% 30%,,
ADV25029,2025-12-20,09:30,present,Physical,,,,build and program erecting bridge car,,
ADV25029,2025-12-20,09:30,present,Physical,,,,build hand speed competition,,
ADV0045,2025-12-20,10:00,present,Physical,,,,build repeating crossbow car,,
ADV24026,2025-12-20,10:00,present,Physical,,,,program shooting gallery,,
ADV25006,2025-12-20,10:30,present,Physical,,,,,,
ADV24063,2025-12-20,10:30,present,Physical,,,,build crazy pirate ship,,
ADV25044,2025-12-20,11:00,present,Physical,,,,build chicken,,
ADV23035,2025-12-20,11:00,present,Online,,,,,,
ADV23013,2025-12-20,11:00,present,Physical,,,,program claw crane,,
ADV25059,2025-12-20,11:00,present,Physical,,,,build and program flying chair,,
ADV25060,2025-12-20,11:00,present,Physical,,,,build and program drop tower,,
ADV24090,2025-12-20,11:00,present,Physical,,,,build apache hlicopter,,
ADV25069,2025-12-20,14:00,present,Physical,,,,trial,,
ADV25070,2025-12-20,14:00,present,Physical,,,,trial,,
ADV23084,2025-12-20,14:00,present,Physical,,,,build and program crazy pirate ship,,
ADV25039,2025-12-20,14:00,present,Physical,,,,build and program driving base with gyro sensor,,
ADV25001,2025-12-20,14:00,present,Physical,,,,program spiker,,
ADV25061,2025-12-20,14:00,present,Physical,,,,build and program rafflesia,,
ADV0011,2025-12-20,14:30,present,Physical,,,,build and program neptunian,,
ADV0012,2025-12-20,14:30,present,Physical,,,,,,
ADV0056,2025-12-20,15:30,present,Physical,,,,build and program fan,,
ADV23034,2025-12-20,16:00,present,Online,,,,,,
ADV0055,2025-12-20,16:00,present,Physical,,,,build explorer,,
ADV24031,2025-12-20,16:00,present,Physical,,,,driving base rivision,,
ADV24031,2025-12-20,16:00,present,Physical,,,,driving base rivision,,
ADV24066,2025-12-20,16:00,present,Physical,,,,program electric scoring target,,
ADV25069,2025-12-21,14:00,present,Physical,,,,build and program fan,,
ADV25070,2025-12-21,14:00,present,Physical,,,,build driving base,,
ADV24088,2025-12-21,09:00,present,Physical,,,,build and program crocodile,,
ADV25026,2025-12-21,09:00,present,Physical,,,,build bowling car,,
ADV24022,2025-12-21,11:00,present,Physical,,,,build and program lifting flying chair,,
ADV23003,2025-12-21,11:00,present,Physical,,,,,,
ADV23042,2025-12-21,11:00,present,Physical,,,,build helicopter,,
ADV25068,2025-12-21,11:00,present,Physical,,,,trial,,
ADV25064,2025-12-21,11:00,present,Physical,,,,build hexapod walking robot,,
ADV25067,2025-12-21,14:00,present,Physical,,,,build and program driving base,,
ADV24038,2025-12-21,14:00,present,Physical,,,,build samurai robot,,
ADV23022,2025-12-21,14:00,present,Physical,,,,"Level 3 Assessment: A=32%, B1=10%, B2=1%, B3=4%, B4=19%, Total=66%",,
ADV23008,2025-12-21,14:30,present,Physical,,,,build and program trex,,
ADV25063,2025-12-21,16:00,present,Physical,,,,build and program trex,,
ADV25040,2025-12-21,16:00,present,Physical,,,,build crane,,
ADV24087,2025-12-21,16:00,present,Physical,,,,,,
ADV23029,2025-12-23,20:30,present,Online,,,,,,
ADV24011,2025-12-26,17:00,present,Physical,,,,,,
ADV25013,2025-12-26,18:30,present,Physical,,,,scratch,,
ADV25009,2025-12-26,20:00,present,Physical,,,,,,
ADV23007,2025-12-27,09:30,present,Physical,,,,,,
ADV23005,2025-12-27,09:30,present,Physical,,,,program hand speed competition,,
ADV23004,2025-12-27,09:30,present,Physical,,,,program ip man,,
ADV23006,2025-12-27,09:30,present,Physical,,,,,,
ADV24026,2025-12-27,10:00,present,Physical,,,,program shooting gallery,,
ADV24003,2025-12-27,10:30,present,Physical,,,,build and program pirate ship,,
ADV24063,2025-12-27,10:30,present,Physical,,,,build crazy pirate ship,,
ADV25044,2025-12-27,11:00,present,Physical,,,,program chicken,,
ADV23035,2025-12-27,11:00,present,Online,,,,,,
ADV23013,2025-12-27,11:00,present,Physical,,,,build crocodile,,
ADV25059,2025-12-27,11:00,present,Physical,,,,build and program wind plane,,
ADV25060,2025-12-27,11:00,present,Physical,,,,build and program gear shooter,,
ADV24090,2025-12-27,11:00,present,Physical,,,,build and program apache helicopter,,
ADV25069,2025-12-27,17:00,present,Physical,,,,build and program gear shooter,,
ADV25069,2025-12-27,09:00,present,Physical,,,,build and program wind plane,,
ADV25069,2025-12-27,11:00,present,Physical,,,,build and program ferris wheel,,
ADV25070,2025-12-27,17:00,present,Physical,,,,build and program driving base,,
ADV25070,2025-12-27,09:00,present,Physical,,,,build triceratops,,
ADV25070,2025-12-27,11:00,present,Physical,,,,build and program triceratops,,
ADV25039,2025-12-27,14:00,present,Physical,,,,build and program red light green light,,
ADV25061,2025-12-27,14:00,present,Physical,,,,build and program chicken,,
ADV23048,2025-12-27,15:30,present,Physical,,,,build driving base with touch sensors,,
ADV0056,2025-12-27,15:30,present,Physical,,,,build battle rescue robot,,
ADV25065,2025-12-27,16:00,present,Physical,,,,build and program lifting flying chair,,
ADV0055,2025-12-27,16:00,present,Physical,,,,,,
ADV24066,2025-12-27,16:00,present,Physical,,,,build and program crab,,
ADV25069,2025-12-28,14:00,present,Physical,,,,build and program lifting flying chair,,
ADV25069,2025-12-28,16:00,present,Physical,,,,build and program triceratops,,
ADV25070,2025-12-28,14:00,present,Physical,,,,build ferris wheel,,
ADV25070,2025-12-28,16:00,present,Physical,,,,build and program ferris wheel,,
ADV25008,2025-12-28,09:00,present,Physical,,,,build and program flying chair,,
ADV24088,2025-12-28,09:00,present,Physical,,,,build sumo robot,,
ADV25027,2025-12-28,09:00,present,Physical,,,,level 1 test: 36% 28% 20%,,
ADV24022,2025-12-28,11:00,present,Physical,,,,build phone holder,,
ADV25062,2025-12-28,11:00,present,Physical,,,,,,
ADV25058,2025-12-28,11:00,present,Physical,,,,build and program triceratops,,
