student_id,date,time,status,class_type,instructor_name,lesson,mission,activity,adcoin,absence_reason
ADV23007,2024-10-26,11:00,present,Physical,,,,,,
ADV23008,2024-10-26,11:00,present,Physical,Jia Xi,,,buil reptar,,
ADV24022,2024-10-26,11:00,present,Physical,Tong En,,,build dragon boat - lego da zhuang,,
ADV0027,2024-10-26,14:00,present,Physical,Aljay,,,,,
ADV23011,2024-10-26,14:00,present,Physical,,,,,,
ADV24042,2024-10-26,14:00,present,Physical,Jia Xi,,,build dragon boat - lego da zhuang,,
ADV24080,2024-10-26,14:00,present,Physical,Tong En,,,build dragon boat - lego da zhuang,,
ADV0056,2024-10-26,15:30,present,Physical,Angy,,,build lily,,
ADV23034,2024-10-26,16:00,present,Online,,,,,,
ADV0055,2024-10-26,16:00,present,Physical,Tong En,,,Minecraft,,
ADV24031,2024-10-26,16:00,present,Physical,Jia Xi,,,build flying chair - lego da zhuang,,
ADV24066,2024-10-26,16:00,present,Physical,Angy,,,build dragon boat - lego da zhuang,,
ADV24067,2024-10-26,16:00,present,Physical,Angy,,,build dragon boat - lego da zhuang,,
ADV23034,2024-10-26,17:00,present,Online,,,,Replaced last week class,,
ADV23024,2024-10-26,18:00,present,Online,,,,,,
ADV24024,2024-10-27,09:00,present,Physical,Jia Xi,,,build & program dragon boat - lego da zhuang,,
ADV24035,2024-10-27,09:00,present,Physical,,,,,,
ADV24036,2024-10-27,09:00,present,Physical,Jia Xi,,,program tracker & build dragon boat,,
ADV24057,2024-10-27,11:00,present,Physical,,,,,,
ADV23042,2024-10-27,11:00,present,Physical,Tong En,,,build & program dragon boat - lego da zhuang,,
ADV24068,2024-10-27,11:00,present,Physical,,,,build samurai- da zhuang,,
ADV23041,2024-10-27,14:00,present,Physical,,,,build flying chair - lego da zhuang,,
ADV23040,2024-10-27,15:00,present,Physical,,,,,,
ADV23084,2024-10-27,16:00,present,Physical,,,,,,
ADV24032,2024-10-27,16:00,present,Physical,,,,,,
ADV24060,2024-10-27,16:00,present,Physical,,,,,,
ADV23018,2024-10-27,16:00,present,Physical,,,,,,
ADV24059,2024-10-27,16:00,present,Physical,,,,,,
ADV23029,2024-10-29,20:30,present,Online,,,,,,
ADV24065,2024-10-31,17:00,present,Physical,Jia Xi,,,build & program mechanical crossbow - lego da zhuang,,
ADV24020,2024-10-31,17:00,present,Online,,,,,,
ADV0012,2024-10-31,17:00,present,Physical,Angy,,,,,
ADV24011,2024-10-31,17:00,present,Physical,,,,,,
ADV24012,2024-10-31,17:00,present,Physical,,,,,,
ADV0011,2024-10-31,17:00,present,Physical,Angy,,,,,
ADV24040,2024-10-31,18:30,present,Physical,Angy,,,,,
ADV23043,2024-11-01,16:00,present,Online,,,,,,
ADV24008,2024-11-02,09:00,present,Physical,Jia Xi,,,build & program snow mobile - onekits,,
ADV24033,2024-11-02,09:00,present,Physical,Jia Xi,,,build mini gun - lau mo,,
ADV23045,2024-11-02,09:30,present,Physical,,,,,,
ADV23004,2024-11-02,09:30,present,Physical,Jia Xi,,,build reptar,,
ADV23005,2024-11-02,09:30,present,Physical,Jia Xi,,,"assessment 2 (A: 26% , B: 20%, C: 40%) 86%",,
ADV23006,2024-11-02,09:30,present,Physical,Angy,,,scooter,,
ADV23021,2024-11-02,09:30,present,Physical,Angy,,,build automatic card dealer,,
ADV23038,2024-11-02,09:30,present,Physical,Tong En,,,build insect,,
ADV24026,2024-11-02,10:00,present,Physical,Jia Xi,,,build crane - onekits,,
ADV23035,2024-11-02,11:00,present,Online,,,,Replaced on Friday 1st Nov,,
ADV23007,2024-11-02,11:00,present,Physical,Angy,,,scooter,,
ADV24022,2024-11-02,11:00,present,Physical,Tong En,,,build & program mini gun - lau mo,,
ADV24055,2024-11-02,11:00,present,Physical,Tong En,,,build & program mechanical crossbow - lego da zhuang,,
ADV24056,2024-11-02,11:00,present,Physical,Tong En,,,build & program mechanical crossbow - lego da zhuang,,
ADV23084,2024-11-02,14:00,present,Physical,Angy,,,build & program mini gun - lau mo,,
ADV24021,2024-11-02,14:00,present,Physical,Jia Xi,,,build & program controller,,
ADV0056,2024-11-02,15:30,present,Physical,Angy,,,build lily,,
ADV23034,2024-11-02,16:00,present,Online,,,,Replaced on Monday 4th Nov,,
ADV0055,2024-11-02,16:00,present,Physical,,,,,,
ADV24024,2024-11-03,09:00,present,Physical,Tong En,,,build mechanical frog - lego da zhuang,,
ADV24035,2024-11-03,09:00,present,Physical,,,,,,
ADV24036,2024-11-03,09:00,present,Physical,Jia Xi,,,build reptar,,
ADV23019,2024-11-03,11:00,present,Physical,Aljay,,,scratch,,
ADV23020,2024-11-03,11:00,present,Physical,Aljay,,,scratch,,
ADV23012,2024-11-03,11:00,present,Physical,,,,,,
ADV23042,2024-11-03,11:00,present,Physical,Jia Xi,,,reptar,,
ADV24068,2024-11-03,11:00,present,Physical,Tong En,,,build samurai robot,,
ADV23022,2024-11-03,14:00,present,Physical,Aljay,,,,,
ADV23041,2024-11-03,14:00,present,Physical,Jia Xi,,,build monster truck - onekits,,
ADV23040,2024-11-03,15:00,present,Physical,Aljay,,,,,
ADV23018,2024-11-03,16:00,present,Physical,,,,build & program flying chair - lego da zhuang,,
ADV24059,2024-11-03,16:00,present,Physical,Angy,,,,,
ADV23029,2024-11-05,20:30,present,Online,,,,,,
ADV23085,2024-11-06,18:30,present,Online,,,,,,
ADV24065,2024-11-07,17:00,present,Physical,Jia Xi,,,build & program mechanical crossbow - lego da zhuang,,
ADV24020,2024-11-07,17:00,present,Online,,,,,,
ADV0012,2024-11-07,17:00,present,Physical,Angy,,,,,
ADV24011,2024-11-07,17:00,present,Physical,,,,,,
ADV24012,2024-11-07,17:00,present,Physical,,,,,,
ADV0011,2024-11-07,17:00,present,Physical,Angy,,,,,
ADV24013,2024-11-07,18:30,present,Physical,,,,,,
ADV24040,2024-11-07,18:30,present,Physical,Angy,,,,,
ADV24046,2024-11-07,18:30,present,Physical,,,,,,
ADV24047,2024-11-07,18:30,present,Physical,,,,,,
ADV23038,2024-11-09,09:30,present,Physical,Tong En,,,program insect,,
ADV23035,2024-11-09,11:00,present,Online,,,,Replaced on 12 Nov,,
ADV23008,2024-11-09,11:00,present,Physical,Tong En,,,build reptar,,
ADV23013,2024-11-09,11:00,present,Physical,,,,build and program gear shooter -laumo,,
ADV23011,2024-11-09,14:00,present,Physical,Jia Xi,,,build copycat hand - onekits,,
ADV23034,2024-11-09,16:00,present,Online,,,,Replaced on 11 Nov,,
ADV24030,2024-11-10,09:00,present,Physical,Jia Xi,,,minecraft - build classroom,,
ADV24035,2024-11-10,09:00,present,Physical,Tong En,,,scratch,,
ADV24036,2024-11-10,09:00,present,Physical,Jia Xi,,,build reptar,,
ADV23019,2024-11-10,11:00,present,Physical,Tong En,,,scratch,,
ADV23020,2024-11-10,11:00,present,Physical,Tong En,,,scratch,,
ADV23042,2024-11-10,11:00,present,Physical,,,,build samurai - lego da zhuang,,
ADV24068,2024-11-10,11:00,present,Physical,Jia Xi,,,build & program samurai - lego da zhuang,,
ADV23041,2024-11-10,14:00,present,Physical,Tong En,,,,,
ADV23084,2024-11-10,16:00,present,Physical,Tong En,,,scratch,,
ADV24032,2024-11-10,16:00,present,Physical,Tong En,,,scratch,,
ADV24060,2024-11-10,16:00,present,Physical,Tong En,,,scratch,,
ADV23018,2024-11-10,16:00,present,Physical,Jia Xi,,,build & program trex,,
ADV24059,2024-11-10,16:00,present,Physical,Jia Xi,,,build & program trex,,
ADV23029,2024-11-12,20:30,present,Online,,,,,,
ADV23085,2024-11-13,18:30,present,Online,,,,,,
ADV0089,2024-11-14,17:00,present,Online,,,,,,
ADV24020,2024-11-14,17:00,present,Online,,,,,,
ADV0012,2024-11-14,17:00,present,Physical,,,,Python List challenge,,
ADV24011,2024-11-14,17:00,present,Physical,,,,,,
ADV24012,2024-11-14,17:00,present,Physical,,,,,,
ADV0011,2024-11-14,17:00,present,Physical,,,,R&D tracker,,
ADV24013,2024-11-14,18:30,present,Physical,,,,build mvp,,
ADV24040,2024-11-14,18:30,present,Physical,,,,build and program mini gun-laumo,,
ADV24046,2024-11-14,18:30,present,Physical,,,,build red light green light,,
ADV24047,2024-11-14,18:30,present,Physical,,,,program card dealer build pen arm,,
ADV23043,2024-11-15,16:00,present,Online,,,,,,
ADV0047,2024-11-15,17:00,present,Physical,,,,program card dealer and build ipman,,
ADV24064,2024-11-15,18:00,present,Physical,,,,build robot arm,,
ADV24018,2024-11-15,18:30,present,Physical,,,,build stegosaurous,,
ADV24018,2024-11-15,18:30,present,Physical,,,,build and program stegosaurous,,
ADV24025,2024-11-15,18:30,present,Physical,,,,build and program machine gun-dazhunag,,
ADV0045,2024-11-16,09:00,present,Physical,Tong En,,,build & program tracker,,
ADV24008,2024-11-16,09:00,present,Physical,Tong En,,,build & program balance unicycle - lego da zhuang,,
ADV24033,2024-11-16,09:00,present,Physical,Tong En,,,build samurai robot - laumo,,
ADV23004,2024-11-16,09:30,present,Physical,Jia Xi,,,build reptar,,
ADV23005,2024-11-16,09:30,present,Physical,Jia Xi,,,program bobby,,
ADV23006,2024-11-16,09:30,present,Physical,,,,,,
ADV23021,2024-11-16,09:30,present,Physical,Tong En,,,build & program balance unicycle - lego da zhuang,,
ADV23038,2024-11-16,09:30,present,Physical,Tong En,,,build & program hexapod walking robot - laumo,,
ADV23075,2024-11-16,09:30,present,Physical,Jia Xi,,,build samurai robot - laumo,,
ADV24026,2024-11-16,10:00,present,Physical,Angy,,,program crane - onekits,,
ADV23024,2024-11-16,11:00,present,Online,,,,,,
ADV23035,2024-11-16,11:00,present,Online,,,,,,
ADV23007,2024-11-16,11:00,present,Physical,Aljay,,,,,
ADV23008,2024-11-16,11:00,present,Physical,Jia Xi,,,build reptar,,
ADV23013,2024-11-16,11:00,present,Physical,,,,Machine Gun,,
ADV24022,2024-11-16,11:00,present,Physical,Tong En,,,build & program balance unicycle - lego da zhuang,,
ADV24038,2024-11-16,11:00,present,Physical,Jia Xi,,,build gorilla,,
ADV24055,2024-11-16,11:00,present,Physical,Jia Xi,,,build & program hexapod walking robot - laumo,,
ADV24056,2024-11-16,11:00,present,Physical,Tong En,,,build & program ip man - lau mo,,
ADV0027,2024-11-16,14:00,present,Physical,,,,,,
ADV23011,2024-11-16,14:00,present,Physical,,,,,,
ADV23084,2024-11-16,14:00,present,Physical,Jia Xi,,,build & program balance unicycle - lego da zhuang,,
ADV24021,2024-11-16,14:00,present,Physical,,,,program bobby,,
ADV24080,2024-11-16,14:00,present,Physical,Jia Xi,,,build & program balance unicycle - lego da zhuang,,
ADV24090,2024-11-16,14:00,present,Physical,Jia Xi,,,Trial,,
ADV0056,2024-11-16,15:30,present,Physical,,,,dancing robot,,
ADV23048,2024-11-16,15:30,present,Physical,Tong En,,,build & program balance unicycle - lego da zhuang,,
ADV23049,2024-11-16,15:30,present,Physical,Tong En,,,build & program balance unicycle - lego da zhuang,,
ADV0055,2024-11-16,16:00,present,Physical,,,,minecraft,,
ADV24031,2024-11-16,16:00,present,Physical,Jia Xi,,,build and program flying chair - lego da zhuang,,
ADV24066,2024-11-16,16:00,present,Physical,Jia Xi,,,build & program balance unicycle - lego da zhuang,,
ADV23024,2024-11-16,18:00,present,Online,Aljay,,,,,
ADV24035,2024-11-17,09:00,present,Physical,Tong En,,,scratch,,
ADV24036,2024-11-17,09:00,present,Physical,Jia Xi,,,build & program balance unicycle - lego da zhuang,,
ADV24043,2024-11-17,09:00,present,Physical,Tong En,,,build & program balance unicycle - lego da zhuang,,
ADV23019,2024-11-17,11:00,present,Physical,Aljay,,,scratch,,
ADV23020,2024-11-17,11:00,present,Physical,Aljay,,,scratch,,
ADV23042,2024-11-17,11:00,present,Physical,Jia Xi,,,build & program hexapod walking robot - laumo,,
ADV24068,2024-11-17,11:00,present,Physical,Tong En,,,build helicopter - lego da zhuang,,
ADV23041,2024-11-17,14:00,present,Physical,Tong En,,,build & program motor walker - onekits,,
ADV23040,2024-11-17,15:00,present,Physical,Aljay,,,,,
ADV23084,2024-11-17,16:00,present,Physical,Tong En,,,scratch,,
ADV24032,2024-11-17,16:00,present,Physical,Aljay,,,scratch,,
ADV24060,2024-11-17,16:00,present,Physical,Tong En,,,scratch,,
ADV23018,2024-11-17,16:00,present,Physical,Jia Xi,,,build shake table - onekits,,
ADV24059,2024-11-17,16:00,present,Physical,Jia Xi,,,build flying chair - lego da zhuang,,
ADV23029,2024-11-19,20:30,present,Online,,,,,,
ADV23085,2024-11-20,18:30,present,Online,,,,,,
ADV0089,2024-11-21,17:00,present,Online,,,,,,
ADV24020,2024-11-21,17:00,present,Online,,,,Change to Sunday 2pm,,
ADV0012,2024-11-21,17:00,present,Physical,,,,,,
ADV0011,2024-11-21,17:00,present,Physical,,,,,,
ADV24081,2024-11-21,17:00,present,Physical,,,,trial,,
ADV24013,2024-11-21,18:30,present,Physical,,,,build mvp,,
ADV24046,2024-11-21,18:30,present,Physical,,,,build and program red light green light,,
ADV24047,2024-11-21,18:30,present,Physical,,,,build and program pen arm,,
ADV24054,2024-11-21,18:30,present,Physical,,,,build and program driving base tracker,,
ADV23043,2024-11-22,16:00,present,Online,,,,,,
ADV0047,2024-11-22,17:00,present,Physical,,,,program ip man,,
ADV24081,2024-11-22,17:00,present,Physical,,,,build tracker,,
ADV24064,2024-11-22,18:00,present,Physical,,,,build robot arm,,
ADV24018,2024-11-22,18:30,present,Physical,,,,build and program,,
ADV24025,2024-11-22,18:30,present,Physical,,,,build reptar,,
ADV0045,2024-11-23,09:00,present,Physical,Jia Xi,,,build spiker,,
ADV24033,2024-11-23,09:00,present,Physical,Tong En,,,build and program samurai,,
ADV23004,2024-11-23,09:30,present,Physical,Jia Xi,,,build reptar,,
ADV23005,2024-11-23,09:30,present,Physical,Jia Xi,,,build mini loader - onekits,,
ADV23006,2024-11-23,09:30,present,Physical,Aljay,,,,,
